sal_code_2021,sal_name_2021
SAL11040,Coombell
SAL11041,Coomealla
SAL11042,Coomoo Coomoo
SAL11043,Coonabarabran
SAL11044,Coonamble
SAL11045,Coongbar
SAL11046,Cooperabung
SAL11047,Coopernook
SAL11048,Coopers Gully
SAL11049,Coopers Shoot
SAL11050,Cooplacurripa
SAL11051,Coorabell
SAL11052,Cooranbong
SAL11053,Cootamundra
SAL11054,Cootralantra
SAL11055,Cooyal
SAL11056,Copacabana
SAL11057,Cope
SAL11058,Copeland
SAL11059,Copeton
SAL11060,Copmanhurst
SAL11061,Coppabella (NSW)
SAL11062,Copperhannia
SAL11063,Coraki
SAL11064,Coralville
SAL11065,Coramba
SAL11066,Corang
SAL11067,Corangula
SAL11068,Corbie Hill
SAL11069,Cordeaux
SAL11070,Cordeaux Heights
SAL11071,Coree
SAL11072,Coreen
SAL11073,Corindi Beach
SAL11074,Corinella (NSW)
SAL11075,Corlette
SAL11076,Corndale (NSW)
SAL11077,Corney Town
SAL11078,Cornwallis
SAL11079,Corobimilla
SAL11080,Corowa
SAL11081,Corrabare
SAL11082,Corrimal
SAL11083,Corrong
SAL11084,Corrowong
SAL11085,Corunna
SAL11086,Cottage Point
SAL11087,Cottonvale (NSW)
SAL11088,Cougal
SAL11089,Countegany
SAL11090,Courabyra
SAL11091,Couradda
SAL11092,Couragago
SAL11093,Couridjah
SAL11094,Coutts Crossing
SAL11095,Cow Flat
SAL11096,Cowabbie
SAL11097,Cowan
SAL11098,Cowper
SAL11099,Cowra
SAL11100,Coxs Creek
SAL11101,Coxs Crown
SAL11102,Crabbes Creek
SAL11103,Crackenback
SAL11104,Craigie (NSW)
SAL11105,Cranebrook
SAL11106,Crangan Bay
SAL11107,Craven
SAL11108,Craven Plateau
SAL11109,Crawford River
SAL11110,Crawney
SAL11111,Creel Bay
SAL11112,Creewah
SAL11113,Cremorne (NSW)
SAL11114,Cremorne Point
SAL11115,Crescent Head
SAL11116,Crestwood
SAL11117,Cringila
SAL11118,Croki
SAL11119,Cromer (NSW)
SAL11120,Cronulla
SAL11121,Crooble
SAL11122,Croobyar
SAL11123,Crooked Corner
SAL11124,Crookwell
SAL11125,Croom
SAL11126,Croppa Creek
SAL11127,Cross Roads (NSW)
SAL11128,Crosslands
SAL11129,Croudace Bay
SAL11130,Crowdy Bay
SAL11131,Crowdy Head
SAL11132,Crows Nest (NSW)
SAL11133,Crowther
SAL11134,Crowther Island
SAL11135,Croydon (NSW)
SAL11136,Croydon Park (NSW)
SAL11137,Crudine
SAL11138,Cryon
SAL11139,Crystal Creek (NSW)
SAL11140,Cubba
SAL11141,Cudal
SAL11142,Cudgegong
SAL11143,Cudgel
SAL11144,Cudgen
SAL11145,Cudgera Creek
SAL11146,Cudmirrah
SAL11147,Culburra Beach
SAL11148,Culcairn
SAL11149,Cullen Bullen
SAL11150,Cullenbone
SAL11151,Cullendore
SAL11152,Cullerin
SAL11153,Cullivel
SAL11154,Culmaran Creek
SAL11155,Cumbalum
SAL11156,Cumbandry
SAL11157,Cumberland Reach
SAL11158,Cumbo
SAL11159,Cumborah
SAL11160,Cumnock
SAL11161,Cundle Flat
SAL11162,Cundletown
SAL11163,Cundumbul
SAL11164,Cunjurong Point
SAL11165,Cunningar
SAL11166,Cunninyeuk
SAL11167,Curban
SAL11168,Curl Curl
SAL11169,Curlew Waters
SAL11170,Curlewis (NSW)
SAL11171,Curlwaa
SAL11172,Curra Creek
SAL11173,Currabubula
SAL11174,Curragh
SAL11175,Curramore (NSW)
SAL11176,Currans Hill
SAL11177,Currarong
SAL11178,Currawang
SAL11179,Currawarna
SAL11180,Curraweela
SAL11181,Curricabark
SAL11182,Currowan
SAL11183,Cuttabri
SAL11184,Cuttagee
SAL11185,Dabee
SAL11186,Daceyville
SAL11187,Dairy Arm
SAL11188,Dairy Flat
SAL11189,Dairymans Plains
SAL11190,Daleys Point
SAL11191,Dalgety
SAL11192,Dalmeny
SAL11193,Dalmorton
SAL11194,Dalswinton
SAL11195,Dalton
SAL11196,Dalwood (Ballina - NSW)
SAL11197,Dalwood (Singleton - NSW)
SAL11198,Dandaloo
SAL11199,Dandry
SAL11200,Dangar Island
SAL11201,Dangarsleigh
SAL11202,Dangelong
SAL11203,Dapto
SAL11204,Darawank
SAL11205,Darbalara
SAL11206,Darbys Falls
SAL11207,Dareton
SAL11208,Dargan
SAL11209,Dark Corner
SAL11210,Darkes Forest
SAL11211,Darkwood
SAL11212,Darling Point
SAL11213,Darlinghurst
SAL11214,Darlington (Singleton - NSW)
SAL11215,Darlington (Sydney - NSW)
SAL11216,Darlington Point
SAL11217,Darlow
SAL11218,Daroobalgie
SAL11219,Dartbrook
SAL11220,Daruka
SAL11221,Davidson
SAL11222,Davis Creek
SAL11223,Davistown
SAL11224,Dawes Point
SAL11225,Daysdale
SAL11226,Dean Park
SAL11227,Deauville
SAL11228,Debenham
SAL11229,Dee Why
SAL11230,Deep Creek (Clarence Valley - NSW)
SAL11231,Deep Creek (Kempsey - NSW)
SAL11232,Deep Creek (Kyogle - NSW)
SAL11233,Deepwater (NSW)
SAL11234,Deer Vale
SAL11235,Delegate
SAL11236,Delungra
SAL11237,Denham Court
SAL11238,Denhams Beach
SAL11239,Deniliquin
SAL11240,Denistone
SAL11241,Denistone East
SAL11242,Denistone West
SAL11243,Denman
SAL11244,Depot Beach
SAL11245,Derriwong
SAL11246,Deua
SAL11247,Deua River Valley
SAL11248,Devils Hole
SAL11249,Dewitt
SAL11250,Dharruk
SAL11251,Dhulura
SAL11252,Dhuragoon
SAL11253,Diamond Beach
SAL11254,Diamond Head
SAL11255,Diehard
SAL11256,Diggers Camp
SAL11257,Dignams Creek
SAL11258,Dilkoon
SAL11259,Dilpurra
SAL11260,Dingo Forest
SAL11261,Dinoga
SAL11262,Dirnaseer
SAL11263,Dirty Creek
SAL11264,Dobies Bight
SAL11265,Doctor George Mountain
SAL11266,Doctors Gap
SAL11267,Dog Rocks
SAL11268,Dolans Bay
SAL11269,Dolls Point
SAL11270,Dollys Flat
SAL11271,Dolphin Point
SAL11272,Dombarton
SAL11273,Donald Creek
SAL11274,Dondingalong
SAL11275,Doon Doon
SAL11276,Doonbah
SAL11277,Doonside
SAL11278,Dooralong
SAL11279,Dora Creek
SAL11280,Dorrigo
SAL11281,Dorrigo Mountain
SAL11282,Dorroughby
SAL11283,Double Bay
SAL11284,Doubtful Creek
SAL11285,Douglas Park
SAL11286,Dover Heights
SAL11287,Downside
SAL11288,Doyalson
SAL11289,Doyalson North
SAL11290,Doyles Creek
SAL11291,Doyles River
SAL11292,Drake
SAL11293,Drake Village
SAL11294,Drildool
SAL11295,Dripstone
SAL11296,Drummoyne
SAL11297,Dry Creek (NSW)
SAL11298,Dry Plain
SAL11299,Dubbo
SAL11300,Duck Creek
SAL11301,Duckenfield
SAL11302,Duckmaloi
SAL11303,Dudley
SAL11304,Duffys Forest
SAL11305,Dulguigan
SAL11306,Dulwich Hill
SAL11307,Dum Dum
SAL11308,Dumaresq
SAL11309,Dumaresq Island
SAL11310,Dumaresq Valley
SAL11311,Dumbudgery
SAL11312,Dunbible
SAL11313,Dunbogan
SAL11314,Duncans Creek
SAL11315,Dundas (NSW)
SAL11316,Dundas Valley
SAL11317,Dundee
SAL11318,Dundurrabin
SAL11319,Dunedoo
SAL11320,Dungarubba
SAL11321,Dungay
SAL11322,Dungeree
SAL11323,Dungog
SAL11324,Dungowan
SAL11325,Dunkeld (NSW)
SAL11326,Dunmore (NSW)
SAL11327,Dunolly (NSW)
SAL11328,Dunoon
SAL11329,Duns Creek
SAL11330,Dunville Loop
SAL11331,Dural (Hornsby - NSW)
SAL11332,Dural (Singleton - NSW)
SAL11333,Duramana
SAL11334,Duranbah
SAL11335,Duri
SAL11336,Duroby
SAL11337,Durran Durra
SAL11338,Durras North
SAL11339,Durren Durren
SAL11340,Duval
SAL11341,Dyers Crossing
SAL11342,Dyraaba
SAL11343,Dyrring
SAL11344,Eagle Vale
SAL11345,Eagleton
SAL11346,Earlwood
SAL11347,East Albury
SAL11348,East Ballina
SAL11349,East Branxton
SAL11350,East Coraki
SAL11351,East Corrimal
SAL11352,East Gosford
SAL11353,East Gresford
SAL11354,East Hills
SAL11355,East Jindabyne
SAL11356,East Kangaloon
SAL11357,East Kempsey
SAL11358,East Killara
SAL11359,East Kurrajong
SAL11360,East Lindfield
SAL11361,East Lismore
SAL11362,East Lynne
SAL11363,East Maitland
SAL11364,East Ryde
SAL11365,East Seaham
SAL11366,East Tamworth
SAL11367,East Wagga Wagga
SAL11368,East Wardell
SAL11369,Eastern Creek
SAL11370,Eastgardens
SAL11371,Eastlakes
SAL11372,Eastwood (NSW)
SAL11373,Eatonsville
SAL11374,Ebenezer (NSW)
SAL11375,Ebor
SAL11376,Eccleston
SAL11377,Edderton
SAL11378,Eden
SAL11379,Eden Creek
SAL11380,Edensor Park
SAL11381,Edenville
SAL11382,Edgecliff
SAL11383,Edgeroi
SAL11384,Edgeworth
SAL11385,Edith (NSW)
SAL11386,Edmondson Park
SAL11387,Edrom
SAL11388,Eenaweena
SAL11389,Eglinton (NSW)
SAL11390,Eighteen Mile
SAL11391,Elands
SAL11392,Elanora Heights
SAL11393,Elcombe
SAL11394,Elderslie (Camden - NSW)
SAL11395,Elderslie (Singleton - NSW)
SAL11396,Eleebana
SAL11397,Elermore Vale
SAL11398,Elizabeth Bay
SAL11399,Elizabeth Beach
SAL11400,Elizabeth Hills
SAL11401,Ellalong
SAL11402,Elland
SAL11403,Ellangowan (NSW)
SAL11404,Ellenborough
SAL11405,Ellerslie (Snowy Valleys - NSW)
SAL11406,Ellerslie (Wentworth - NSW)
SAL11407,Ellerston
SAL11408,Ellis Lane
SAL11409,Elong Elong
SAL11410,Elrington
SAL11411,Elsmore
SAL11412,Eltham (NSW)
SAL11413,Elvina Bay
SAL11414,Emerald Beach
SAL11415,Emerald Hill
SAL11416,Emerton
SAL11417,Emmaville
SAL11418,Empire Bay
SAL11419,Empire Vale
SAL11420,Emu Heights (NSW)
SAL11421,Emu Plains
SAL11422,Emu Swamp
SAL11423,Endrick
SAL11424,Enfield (NSW)
SAL11425,Engadine
SAL11426,Englorie Park
SAL11427,Enmore (Armidale Regional - NSW)
SAL11428,Enmore (Inner West - NSW)
SAL11429,Enngonia
SAL11430,Environa
SAL11431,Epping (NSW)
SAL11432,Eraring
SAL11433,Eremerang
SAL11434,Erigolia
SAL11435,Erin Vale
SAL11436,Erina
SAL11437,Erina Heights
SAL11438,Ermington
SAL11439,Erowal Bay
SAL11440,Errowanbang
SAL11441,Erskine Park
SAL11442,Erskineville
SAL11443,Erudgere
SAL11444,Eschol Park
SAL11445,Esk (NSW)
SAL11446,Essington
SAL11447,Estella
SAL11448,Ettalong Beach
SAL11449,Ettamogah
SAL11450,Ettrema
SAL11451,Ettrick (NSW)
SAL11452,Euabalong
SAL11453,Euabalong West
SAL11454,Euberta
SAL11455,Euchareena
SAL11456,Eucumbene
SAL11457,Eugowra
SAL11458,Eulah Creek
SAL11459,Eumungerie
SAL11460,Eunanoreenya
SAL11461,Eungai Creek
SAL11462,Eungai Rail
SAL11463,Eungella (NSW)
SAL11464,Eureka (NSW)
SAL11465,Eurimbla
SAL11466,Eurobodalla
SAL11467,Euroka
SAL11468,Euroley
SAL11469,Eurongilly
SAL11470,Eurunderee
SAL11471,Euston
SAL11472,Evans Head
SAL11473,Evans Plains
SAL11474,Eveleigh
SAL11475,Eviron
SAL11476,Ewingar
SAL11477,Ewingsdale
SAL11478,Exeter (NSW)
SAL11479,Failford
SAL11480,Fairfield (NSW)
SAL11481,Fairfield East
SAL11482,Fairfield Heights
SAL11483,Fairfield West
SAL11484,Fairholme
SAL11485,Fairlight
SAL11486,Fairy Hill
SAL11487,Fairy Meadow
SAL11488,Falbrook
SAL11489,Falconer
SAL11490,Falls Creek (NSW)
SAL11491,Far Meadow
SAL11492,Fargunyah
SAL11493,Farley
SAL11494,Farmborough Heights
SAL11495,Farnham
SAL11496,Farrants Hill
SAL11497,Farringdon
SAL11498,Fassifern (NSW)
SAL11499,Faulconbridge
SAL11500,Faulkland
SAL11501,Fawcetts Plain
SAL11502,Federal (NSW)
SAL11503,Fennell Bay
SAL11504,Fern Bay
SAL11505,Fern Gully
SAL11506,Fernances
SAL11507,Fernances Crossing
SAL11508,Fernbank Creek
SAL11509,Fernbrook
SAL11510,Fernhill
SAL11511,Fernleigh
SAL11512,Fernmount
SAL11513,Fernside
SAL11514,Fernvale (NSW)
SAL11515,Ferodale
SAL11516,Fiddletown
SAL11517,Fifield
SAL11518,Figtree
SAL11519,Findon Creek
SAL11520,Fine Flower
SAL11521,Fingal Bay
SAL11522,Fingal Head
SAL11523,Finley
SAL11524,Firefly
SAL11525,Fishermans Bay
SAL11526,Fishermans Paradise
SAL11527,Fishermans Reach
SAL11528,Fishers Hill
SAL11529,Fishing Point
SAL11530,Fitzgeralds Mount
SAL11531,Fitzgeralds Valley
SAL11532,Fitzroy Falls
SAL11533,Five Dock
SAL11534,Five Ways
SAL11535,Flat Tops
SAL11536,Fletcher (NSW)
SAL11537,Flinders (NSW)
SAL11538,Floraville
SAL11539,Forbes (NSW)
SAL11540,Forbes Creek
SAL11541,Forbes River
SAL11542,Forbesdale
SAL11543,Fords Bridge
SAL11544,Fordwich
SAL11545,Forest Glen (NSW)
SAL11546,Forest Grove (NSW)
SAL11547,Forest Hill (NSW)
SAL11548,Forest Land
SAL11549,Forest Lodge
SAL11550,Forest Reefs
SAL11551,Forestville (NSW)
SAL11552,Forresters Beach
SAL11553,Forster (NSW)
SAL11554,Fortis Creek
SAL11555,Fosters Valley
SAL11556,Fosterton
SAL11557,Fountaindale
SAL11558,Four Corners
SAL11559,Four Mile Creek (NSW)
SAL11560,Fowlers Gap
SAL11561,Foxground
SAL11562,Frazer Park
SAL11563,Frazers Creek
SAL11564,Frederickton
SAL11565,Freeburn Island
SAL11566,Freemans
SAL11567,Freemans Reach
SAL11568,Freemans Waterhole
SAL11569,Freemantle
SAL11570,French Park
SAL11571,Frenchs Forest
SAL11572,Freshwater (NSW)
SAL11573,Frog Rock
SAL11574,Frogmore
SAL11575,Frogs Hollow
SAL11576,Frying Pan
SAL11577,Fullerton
SAL11578,Fullerton Cove
SAL11579,Furracabad
SAL11580,Gables
SAL11581,Gadara
SAL11582,Gala Vale
SAL11583,Galambine
SAL11584,Galong
SAL11585,Galore
SAL11586,Galston
SAL11587,Ganbenang
SAL11588,Gangat
SAL11589,Ganmain
SAL11590,Garah
SAL11591,Garden Suburb
SAL11592,Garema
SAL11593,Garland
SAL11594,Garland Valley
SAL11595,Garoo
SAL11596,Garra
SAL11597,Garthowen
SAL11598,Gateshead
SAL11599,Gearys Flat
SAL11600,Geehi
SAL11601,Gelston Park
SAL11602,Gemalla
SAL11603,Geneva
SAL11604,Georges Creek (NSW)
SAL11605,Georges Hall
SAL11606,Georges Plains
SAL11607,Georgetown (NSW)
SAL11608,Georgica
SAL11609,Gerogery
SAL11610,Gerringong
SAL11611,Gerroa
SAL11612,Geurie
SAL11613,Ghinni Ghi
SAL11614,Ghinni Ghinni
SAL11615,Ghoolendaadi
SAL11616,Giants Creek
SAL11617,Gibberagee
SAL11618,Gibraltar Range
SAL11619,Gidginbung
SAL11620,Gidley
SAL11621,Gilead
SAL11622,Gilgai
SAL11623,Gilgandra
SAL11624,Gilgooma
SAL11625,Gilgunnia
SAL11626,Gillenbah
SAL11627,Gilletts Ridge
SAL11628,Gillieston Heights
SAL11629,Gilmandyke
SAL11630,Gilmore (NSW)
SAL11631,Gin Gin (NSW)
SAL11632,Gineroi
SAL11633,Ginghi
SAL11634,Gingkin
SAL11635,Girards Hill
SAL11636,Girilambone
SAL11637,Giro
SAL11638,Girral
SAL11639,Girralong
SAL11640,Girraween (NSW)
SAL11641,Girvan
SAL11642,Gladesville
SAL11643,Gladstone (NSW)
SAL11644,Glanmire (NSW)
SAL11645,Glebe (NSW)
SAL11646,Gledswood Hills
SAL11647,Glen Alice
SAL11648,Glen Allen
SAL11649,Glen Alpine
SAL11650,Glen Davis
SAL11651,Glen Elgin
SAL11652,Glen Fergus
SAL11653,Glen Innes
SAL11654,Glen Martin
SAL11655,Glen Nevis
SAL11656,Glen Oak
SAL11657,Glen Ward
SAL11658,Glen William
SAL11659,Glenbawn
SAL11660,Glenbrook
SAL11661,Glencoe (NSW)
SAL11662,Glendale (NSW)
SAL11663,Glendenning
SAL11664,Glendon
SAL11665,Glendon Brook
SAL11666,Glenelg (NSW)
SAL11667,Glenellen
SAL11668,Glenfield (NSW)
SAL11669,Glenfield Park
SAL11670,Glengarrie
SAL11671,Glenhaven
SAL11672,Gleniffer
SAL11673,Glenmore (NSW)
SAL11674,Glenmore Park
SAL11675,Glennies Creek
SAL11676,Glenning Valley
SAL11677,Glenorie
SAL11678,Glenquarry
SAL11679,Glenreagh
SAL11680,Glenridding
SAL11681,Glenrock (NSW)
SAL11682,Glenroy (Albury - NSW)
SAL11683,Glenroy (Snowy Valleys - NSW)
SAL11684,Glenthorne
SAL11685,Glenugie
SAL11686,Glenwood (NSW)
SAL11687,Glenworth Valley
SAL11688,Glossodia
SAL11689,Gloucester
SAL11690,Gloucester Tops
SAL11691,Goat Island
SAL11692,Gobarralong
SAL11693,Gobbagombalin
SAL11694,Gocup
SAL11695,Godfreys Creek
SAL11696,Gogeldrie
SAL11697,Gol Gol
SAL11698,Gollan
SAL11699,Golspie
SAL11700,Gongolgon
SAL11701,Gonn
SAL11702,Gooandra
SAL11703,Goobarragandra
SAL11704,Good Forest
SAL11705,Good Hope
SAL11706,Goodmans Ford
SAL11707,Goodnight
SAL11708,Goodooga
SAL11709,Goodwood Island
SAL11710,Googong
SAL11711,Goolgowi
SAL11712,Goolhi
SAL11713,Goolma
SAL11714,Goolmangar
SAL11715,Gooloogong
SAL11716,Goombargana
SAL11717,Goonellabah
SAL11718,Goonengerry
SAL11719,Goonoo Forest
SAL11720,Goonoo Goonoo
SAL11721,Goonumbla
SAL11722,Goorangoola
SAL11723,Goorianawa
SAL11724,Gordon (NSW)
SAL11725,Gorge Creek
SAL11726,Gormans Hill
SAL11727,Gorokan
SAL11728,Gosford
SAL11729,Gosforth
SAL11730,Gostwyck
SAL11731,Goulburn
SAL11732,Gouldsville
SAL11733,Gowan
SAL11734,Gowang
SAL11735,Gowrie (Singleton - NSW)
SAL11736,Gowrie (Tamworth Regional - NSW)
SAL11737,Grabben Gullen
SAL11738,Gradys Creek
SAL11739,Grafton
SAL11740,Gragin
SAL11741,Grahamstown
SAL11742,Graman
SAL11743,Grantham Farm
SAL11744,Grants Beach
SAL11745,Granville (NSW)
SAL11746,Grasmere
SAL11747,Grassy Head
SAL11748,Grattai
SAL11749,Gravesend
SAL11750,Grays Point
SAL11751,Great Mackerel Beach
SAL11752,Great Marlow
SAL11753,Green Cape
SAL11754,Green Creek
SAL11755,Green Forest
SAL11756,Green Gully (NSW)
SAL11757,Green Hills (Armidale Regional - NSW)
SAL11758,Green Hills (Snowy Valleys - NSW)
SAL11759,Green Pigeon
SAL11760,Green Point (Central Coast - NSW)
SAL11761,Green Point (Mid-Coast - NSW)
SAL11762,Green Valley (NSW)
SAL11763,Greenacre
SAL11764,Greendale (Bega Valley - NSW)
SAL11765,Greendale (Liverpool - NSW)
SAL11766,Greenethorpe
SAL11767,Greenfield Park
SAL11768,Greengrove
SAL11769,Greenhill (NSW)
SAL11770,Greenhills Beach
SAL11771,Greenlands (Singleton - NSW)
SAL11772,Greenlands (Snowy Monaro Regional - NSW)
SAL11773,Greenleigh
SAL11774,Greenridge
SAL11775,Greenwell Point
SAL11776,Greenwich
SAL11777,Greenwich Park
SAL11778,Greg Greg
SAL11779,Gregadoo
SAL11780,Gregory Hills
SAL11781,Greigs Flat
SAL11782,Grenfell
SAL11783,Gresford
SAL11784,Greta (NSW)
SAL11785,Greta Main
SAL11786,Grevillia
SAL11787,Greystanes
SAL11788,Griffith (NSW)
SAL11789,Grogan
SAL11790,Grong Grong
SAL11791,Grose Vale
SAL11792,Grose Wold
SAL11793,Grosses Plain
SAL11794,Growee
SAL11795,Guerilla Bay
SAL11796,Guildford (NSW)
SAL11797,Guildford West
SAL11798,Gulargambone
SAL11799,Gulf Creek
SAL11800,Gulgong
SAL11801,Gulmarrad
SAL11802,Gum Flat
SAL11803,Gum Scrub
SAL11804,Gumbalie
SAL11805,Gumble
SAL11806,Gumly Gumly
SAL11807,Gumma
SAL11808,Gunbar
SAL11809,Gundagai
SAL11810,Gundamulda
SAL11811,Gundaroo
SAL11812,Gundary
SAL11813,Gunderbooka
SAL11814,Gunderman
SAL11815,Gundy
SAL11816,Gungal
SAL11817,Gungalman
SAL11818,Gunnedah
SAL11819,Gunning
SAL11820,Gunning Gap
SAL11821,Gunningbland
SAL11822,Gunningrah
SAL11823,Guntawang
SAL11824,Gurley
SAL11825,Gurnang
SAL11826,Gurranang
SAL11827,Gurrundah
SAL11828,Guyong
SAL11829,Guyra
SAL11830,Gwabegar
SAL11831,Gwandalan
SAL11832,Gwynneville
SAL11833,Gymea
SAL11834,Gymea Bay
SAL11835,Haberfield
SAL11836,Hacks Ferry
SAL11837,Halekulani
SAL11838,Halfway Creek
SAL11839,Hallidays Point
SAL11840,Halloran
SAL11841,Halls Creek (NSW)
SAL11842,Hallsville
SAL11843,Halton
SAL11844,Hambledon Hill
SAL11845,Hamilton (NSW)
SAL11846,Hamilton East
SAL11847,Hamilton North
SAL11848,Hamilton South
SAL11849,Hamilton Valley
SAL11850,Hamlyn Terrace
SAL11851,Hammondville
SAL11852,Hampden Hall
SAL11853,Hampton (NSW)
SAL11854,Hanging Rock
SAL11855,Hanleys Creek
SAL11856,Hannam Vale
SAL11857,Hanwood
SAL11858,Harden
SAL11859,Hardys Bay
SAL11860,Harefield
SAL11861,Hargraves
SAL11862,Harolds Cross
SAL11863,Harparary
SAL11864,Harpers Hill
SAL11865,Harrington
SAL11866,Harrington Park
SAL11867,Harris Park
SAL11868,Hartley (NSW)
SAL11869,Hartley Vale
SAL11870,Hartwood
SAL11871,Hartys Plains
SAL11872,Harwood
SAL11873,Hassall Grove
SAL11874,Hassans Walls
SAL11875,Hastings Point
SAL11876,Hat Head
SAL11877,Hatfield
SAL11878,Havilah (NSW)
SAL11879,Hawkesbury Heights
SAL11880,Hawks Nest
SAL11881,Hay (NSW)
SAL11882,Hay South
SAL11883,Hayes Gap
SAL11884,Haymarket
SAL11885,Haystack
SAL11886,Hayters Hill
SAL11887,Haywards Bay
SAL11888,Hazelbrook
SAL11889,Hazelgrove
SAL11890,Heathcote (NSW)
SAL11891,Heatherbrae
SAL11892,Hebden
SAL11893,Hebersham
SAL11894,Heckenberg
SAL11895,Heddon Greta
SAL11896,Heifer Station
SAL11897,Helensburgh
SAL11898,Henley
SAL11899,Henty (NSW)
SAL11900,Hereford Hall
SAL11901,Hermidale
SAL11902,Hermitage Flat
SAL11903,Hernani
SAL11904,Herons Creek
SAL11905,Hexham (NSW)
SAL11906,Hickeys Creek
SAL11907,High Range
SAL11908,Higher Macdonald
SAL11909,Highfields (NSW)
SAL11910,Hill End (NSW)
SAL11911,Hill Top (Snowy Monaro Regional - NSW)
SAL11912,Hill Top (Wingecarribee - NSW)
SAL11913,Hilldale
SAL11914,Hillgrove (Armidale Regional - NSW)
SAL11915,Hillgrove (Wagga Wagga - NSW)
SAL11916,Hillsborough (Lake Macquarie - NSW)
SAL11917,Hillsborough (Maitland - NSW)
SAL11918,Hillsdale
SAL11919,Hillston
SAL11920,Hillville
SAL11921,Hillvue
SAL11922,Hinchinbrook (NSW)
SAL11923,Hinton
SAL11924,Hobartville
SAL11925,Hobbys Yards
SAL11926,Hogarth Range
SAL11927,Holbrook
SAL11928,Holgate
SAL11929,Hollisdale
SAL11930,Hollydeen
SAL11931,Holmesville
SAL11932,Holroyd
SAL11933,Holsworthy
SAL11934,Holts Flat
SAL11935,Home Rule
SAL11936,Homebush (NSW)
SAL11937,Homebush West
SAL11938,Homeleigh
SAL11939,Honeybugle
SAL11940,Hopefield
SAL11941,Hopkins Creek
SAL11942,Horningsea Park
SAL11943,Hornsby
SAL11944,Hornsby Heights
SAL11945,Horse Station Creek
SAL11946,Horseshoe Bend
SAL11947,Horseshoe Creek
SAL11948,Horsfield Bay
SAL11949,Horsley
SAL11950,Horsley Park
SAL11951,Hoskinstown
SAL11952,Hovells Creek
SAL11953,Howards Grass
SAL11954,Howell
SAL11955,Howes Valley
SAL11956,Howick (NSW)
SAL11957,Howlong
SAL11958,Hoxton Park
SAL11959,Humula
SAL11960,Hungerford (NSW)
SAL11961,Hunters Hill
SAL11962,Hunterview
SAL11963,Huntingdon
SAL11964,Huntingwood
SAL11965,Huntley (Orange - NSW)
SAL11966,Huntley (Wollongong - NSW)
SAL11967,Huntleys Cove
SAL11968,Huntleys Point
SAL11969,Huonbrook
SAL11970,Hurlstone Park
SAL11971,Hurstville
SAL11972,Hurstville Grove
SAL11973,Huskisson
SAL11974,Hyams Beach
SAL11975,Hydes Creek
SAL11976,Hyland Park
SAL11977,Hyndmans Creek
SAL11978,Ilarwill
SAL11979,Ilford
SAL11980,Illabo
SAL11981,Illaroo
SAL11982,Illawong
SAL11983,Iluka (NSW)
SAL11984,Indi
SAL11985,Ingebirah
SAL11986,Ingeegoodbee
SAL11987,Ingleburn
SAL11988,Ingleside
SAL11989,Innes View
SAL11990,Inverell
SAL11991,Invergordon (NSW)
SAL11992,Invergowrie
SAL11993,Iron Pot Creek
SAL11994,Ironbark (NSW)
SAL11995,Ironmungy
SAL11996,Irvington
SAL11997,Irymple (NSW)
SAL11998,Isabella
SAL11999,Islington
SAL12000,Ivanhoe (NSW)
SAL12001,Jackadgery
SAL12002,Jacks Creek
SAL12003,Jacksons Flat
SAL12004,Jacky Bulbin Flat
SAL12005,Jagumba
SAL12006,Jagungal Wilderness
SAL12007,Jamberoo
SAL12008,James Creek
SAL12009,Jamisontown
SAL12010,Jannali
SAL12011,Jaspers Brush
SAL12012,Jaunter
SAL12013,Jeir
SAL12014,Jellat Jellat
SAL12015,Jemalong
SAL12016,Jembaicumbene
SAL12017,Jennings
SAL12018,Jenolan
SAL12019,Jeogla
SAL12020,Jerangle
SAL12021,Jeremadra
SAL12022,Jeremy
SAL12023,Jerilderie
SAL12024,Jerrabattgulla
SAL12025,Jerrabomberra
SAL12026,Jerrara
SAL12027,Jerrawa
SAL12028,Jerrawangala
SAL12029,Jerrong
SAL12030,Jerrys Plains
SAL12031,Jerseyville
SAL12032,Jesmond
SAL12033,Jewells
SAL12034,Jews Lagoon
SAL12035,Jiggi
SAL12036,Jilliby
SAL12037,Jimenbuen
SAL12038,Jincumbilly
SAL12039,Jindabyne
SAL12040,Jinden
SAL12041,Jindera
SAL12042,Jingellic
SAL12043,Jingera
SAL12044,Joadja
SAL12045,Joes Box
SAL12046,Johns River
SAL12047,Jolly Nose
SAL12048,Jones Bridge
SAL12049,Jones Island
SAL12050,Jordan Springs
SAL12051,Judds Creek
SAL12052,Jugiong
SAL12053,Junction Hill
SAL12054,Junee
SAL12055,Junee Reefs
SAL12056,Kahibah
SAL12057,Kains Flat
SAL12058,Kalang
SAL12059,Kalaru
SAL12060,Kalkite
SAL12061,Kamarah
SAL12062,Kameruka
SAL12063,Kanahooka
SAL12064,Kanangra
SAL12065,Kandos
SAL12066,Kangaloon
SAL12067,Kangaroo Creek
SAL12068,Kangaroo Point (NSW)
SAL12069,Kangaroo Valley
SAL12070,Kangaroobie
SAL12071,Kangiara
SAL12072,Kangy Angy
SAL12073,Kanimbla (NSW)
SAL12074,Kanoona
SAL12075,Kanwal
SAL12076,Kapooka
SAL12077,Kaputar
SAL12078,Karaak Flat
SAL12079,Karabar
SAL12080,Karangi
