postcode,locality,state,type,status,lat,lng,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,lga_name,lga_code
3289,PURDEET,VIC,Delivery Area,Updated 6-Feb-2020,-37.9382718,142.3694561,21704147809,Warrabkook,217041478,Moyne - West,Moyne,25490
3289,TABOR,VIC,Delivery Area,Updated 6-Feb-2020,-37.8132691,142.1918944,21704147809,Warrabkook,217041478,Moyne - West,Moyne,25490
3292,NELSON,VIC,Delivery Area,Updated 6-Feb-2020,-38.0625136,141.1198886,21701142004,Nelson (Vic.),217011420,Glenelg (Vic.),Glenelg,22410
3293,GLENTHOMPSON,VIC,Delivery Area,Updated 6-Feb-2020,-37.6707686,142.5338611,21704147716,Purdeet,217041477,Moyne - East,Moyne,25490
3293,NAREEB,VIC,Delivery Area,Updated 6-Feb-2020,-37.8235293,142.5404248,21704147716,Purdeet,217041477,Moyne - East,Moyne,25490
3293,NARRAPUMELAP SOUTH,VIC,Delivery Area,Updated 6-Feb-2020,-37.7538261,142.6405948,21704147716,Purdeet,217041477,Moyne - East,Moyne,25490
3294,DUNKELD,VIC,Delivery Area,Updated 6-Feb-2020,-37.65,142.35,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,KARABEAL,VIC,Delivery Area,Updated 6-Feb-2020,-37.5872103,142.2333099,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,MIRRANATWA,VIC,Delivery Area,Updated 6-Feb-2020,-37.4001583,142.4075911,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,MOUTAJUP,VIC,Delivery Area,Updated 6-Feb-2020,-37.6887108,142.22243,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,VICTORIA POINT,VIC,Delivery Area,Updated 6-Feb-2020,-37.5175286,142.2586256,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,VICTORIA VALLEY,VIC,Delivery Area,Updated 6-Feb-2020,-37.5532701,142.2852033,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3294,WOODHOUSE,VIC,Delivery Area,Updated 6-Feb-2020,-37.8021895,142.4591589,21701142313,Dunkeld (Vic.),217011423,Southern Grampians,Ararat,20260
3300,BYADUK NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-37.8859808,141.9338792,21701142317,Mount Napier,217011423,Southern Grampians,Southern Grampians,26260
3300,HAMILTON,VIC,Delivery Area,Updated 6-Feb-2020,-37.7455702,142.0178976,21701142317,Mount Napier,217011423,Southern Grampians,Southern Grampians,26260
3301,BOCHARA,VIC,Delivery Area,Updated 6-Feb-2020,-37.6993137,141.8991762,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,BROADWATER,VIC,Delivery Area,Updated 6-Feb-2020,-38.1376982,142.0288242,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,BUCKLEY SWAMP,VIC,Delivery Area,Updated 6-Feb-2020,-37.8582975,142.0834692,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,BYADUK,VIC,Delivery Area,Updated 6-Feb-2020,-37.935171,141.9652923,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,CROXTON EAST,VIC,Delivery Area,Updated 6-Feb-2020,-37.7916962,142.2104797,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,HENSLEY PARK,VIC,Delivery Area,Updated 6-Feb-2020,-37.6164595,142.0182315,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,MORGIANA,VIC,Delivery Area,Updated 6-Feb-2020,-37.7294806,141.8367558,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,MOUNT NAPIER,VIC,Delivery Area,Updated 6-Feb-2020,-37.8933333,142.0580556,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,STRATHKELLAR,VIC,Delivery Area,Updated 6-Feb-2020,-37.7136721,142.0934094,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,TAHARA,VIC,Delivery Area,Updated 6-Feb-2020,-37.7397455,141.7209853,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,TARRINGTON,VIC,Delivery Area,Updated 6-Feb-2020,-37.766667,142.1,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,WANNON,VIC,Delivery Area,Updated 6-Feb-2020,-37.6838529,141.834445,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,WARRAYURE,VIC,Delivery Area,Updated 6-Feb-2020,-37.7038712,142.1889079,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,YATCHAW,VIC,Delivery Area,Updated 6-Feb-2020,-37.8070791,142.1320945,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3301,YULECART,VIC,Delivery Area,Updated 6-Feb-2020,-37.751667,141.9560322,21704147810,Orford (Vic.),217041478,Moyne - West,Glenelg,22410
3302,BRANXHOLME,VIC,Delivery Area,Updated 6-Feb-2020,-37.8604777,141.7988033,21701142319,Branxholme,217011423,Southern Grampians,Glenelg,22410
3302,GRASSDALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.845417,141.6011181,21701142319,Branxholme,217011423,Southern Grampians,Glenelg,22410
3303,BREAKAWAY CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-38.0137602,141.8096919,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3303,CONDAH,VIC,Delivery Area,Updated 6-Feb-2020,-37.963272,141.8001231,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3303,CONDAH SWAMP,VIC,Delivery Area,Updated 6-Feb-2020,-38.0167,141.833,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3303,HOTSPUR,VIC,Delivery Area,Updated 6-Feb-2020,-37.9351083,141.5350509,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3303,LAKE CONDAH,VIC,Delivery Area,Updated 6-Feb-2020,-38.0624522,141.8324645,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3303,WALLACEDALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.9480098,141.8272844,21701142022,Wallacedale,217011420,Glenelg (Vic.),Moyne,25490
3304,BESSIEBELLE,VIC,Delivery Area,Updated 6-Feb-2020,-38.1598513,141.9705844,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,DARTMOOR,VIC,Delivery Area,Updated 6-Feb-2020,-37.9143894,141.2730001,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,DRIK DRIK,VIC,Delivery Area,Updated 6-Feb-2020,-37.9751742,141.3049902,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,DRUMBORG,VIC,Delivery Area,Updated 6-Feb-2020,-38.0640624,141.5426993,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,GREENWALD,VIC,Delivery Area,Updated 6-Feb-2020,-37.9718653,141.3642133,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,HEYWOOD,VIC,Delivery Area,Updated 6-Feb-2020,-38.133333,141.6166671,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,HOMERTON,VIC,Delivery Area,Updated 6-Feb-2020,-38.1151185,141.7700656,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,LYONS,VIC,Delivery Area,Updated 6-Feb-2020,-38.0076276,141.4592277,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,MILLTOWN,VIC,Delivery Area,Updated 6-Feb-2020,-38.0572028,141.6915548,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,MUMBANNAR,VIC,Delivery Area,Updated 6-Feb-2020,-37.9251654,141.1935887,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,MYAMYN,VIC,Delivery Area,Updated 6-Feb-2020,-37.9877659,141.7275765,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3304,WINNAP,VIC,Delivery Area,Updated 6-Feb-2020,-37.9469933,141.3200604,21704147818,Tyrendarra East,217041478,Moyne - West,Moyne,25490
3305,ALLESTREE,VIC,Delivery Area,Updated 6-Feb-2020,-38.283333,141.65,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,BOLWARRA,VIC,Delivery Area,Updated 6-Feb-2020,-38.2844214,141.6092866,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,CAPE BRIDGEWATER,VIC,Delivery Area,Updated 6-Feb-2020,-38.3012904,141.4062156,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,CASHMORE,VIC,Delivery Area,Updated 6-Feb-2020,-38.3112505,141.4824946,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,DUTTON WAY,VIC,Delivery Area,Updated 6-Feb-2020,-38.2985847,141.6238774,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,GORAE,VIC,Delivery Area,Updated 6-Feb-2020,-38.2606916,141.5967036,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,GORAE WEST,VIC,Delivery Area,Updated 6-Feb-2020,-38.2786096,141.5337051,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,HEATHMERE,VIC,Delivery Area,Updated 6-Feb-2020,-38.2178397,141.6092063,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,MOUNT RICHMOND,VIC,Delivery Area,Updated 6-Feb-2020,-38.1989932,141.3513805,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,PORTLAND,VIC,Delivery Area,Updated 6-Feb-2020,-38.360895,141.6041155,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,PORTLAND NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-38.3068084,141.5727929,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3305,PORTLAND WEST,VIC,Delivery Area,Updated 6-Feb-2020,-38.3405909,141.5550031,21701142235,Portland (Vic.),217011422,Portland,Glenelg,22410
3309,DIGBY,VIC,Delivery Area,Updated 6-Feb-2020,-37.7888212,141.5360368,21701142018,Winnap,217011420,Glenelg (Vic.),Glenelg,22410
3310,MERINO,VIC,Delivery Area,Updated 6-Feb-2020,-37.7117283,141.5318089,21701142028,Merino,217011420,Glenelg (Vic.),Glenelg,22410
3310,TAHARA WEST,VIC,Delivery Area,Updated 6-Feb-2020,-37.7201563,141.6221944,21701142028,Merino,217011420,Glenelg (Vic.),Glenelg,22410
3311,CASTERTON,VIC,Delivery Area,Updated 6-Feb-2020,-37.583333,141.4,21701142026,Warrock,217011420,Glenelg (Vic.),Glenelg,22410
3311,CORNDALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.5462099,141.3122901,21701142026,Warrock,217011420,Glenelg (Vic.),Glenelg,22410
3311,HEATH FIELD,VIC,Delivery Area,Updated 6-Feb-2020,-37.58,141.15,21701142026,Warrock,217011420,Glenelg (Vic.),Glenelg,22410
3311,PURALKA,VIC,Delivery Area,Updated 6-Feb-2020,-37.81,141.08,21701142026,Warrock,217011420,Glenelg (Vic.),Glenelg,22410
3312,BAHGALLAH,VIC,Delivery Area,Updated 6-Feb-2020,-37.6660935,141.337186,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,BRIMBOAL,VIC,Delivery Area,Updated 6-Feb-2020,-37.3764603,141.3924197,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,CARAPOOK,VIC,Delivery Area,Updated 6-Feb-2020,-37.5191978,141.5488547,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,CHETWYND,VIC,Delivery Area,Updated 6-Feb-2020,-37.336413,141.4170098,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,DERGHOLM,VIC,Delivery Area,Updated 6-Feb-2020,-37.3688281,141.2080599,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,DORODONG,VIC,Delivery Area,Updated 6-Feb-2020,-37.3326869,141.0677289,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,DUNROBIN,VIC,Delivery Area,Updated 6-Feb-2020,-37.5100481,141.3991393,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,HENTY,VIC,Delivery Area,Updated 6-Feb-2020,-37.6831695,141.5213096,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,KILLARA,VIC,Delivery Area,Updated 6-Feb-2020,-37.7491162,141.3925806,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,LAKE MUNDI,VIC,Delivery Area,Updated 6-Feb-2020,-37.5184421,141.191549,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,LINDSAY,VIC,Delivery Area,Updated 6-Feb-2020,-37.6660935,141.337186,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,MUNTHAM,VIC,Delivery Area,Updated 6-Feb-2020,-37.5925,141.541,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,NANGEELA,VIC,Delivery Area,Updated 6-Feb-2020,-37.48367,141.3440668,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,POOLAIJELO,VIC,Delivery Area,Updated 6-Feb-2020,-37.188264,140.9807118,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,POWERS CREEK,VIC,Delivery Area,Updated 6-Feb-2020,-37.1928008,141.2930006,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,SANDFORD,VIC,Delivery Area,Updated 6-Feb-2020,-37.5986077,141.4775662,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,STRATHDOWNIE,VIC,Delivery Area,Updated 6-Feb-2020,-37.7235636,141.1488684,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,WANDO BRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-37.4774412,141.4253805,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,WANDO VALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.5039809,141.4447402,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3312,WARROCK,VIC,Delivery Area,Updated 6-Feb-2020,-37.4402645,141.3289955,21701142315,Tarrenlea,217011423,Southern Grampians,Southern Grampians,26260
3314,BULART,VIC,Delivery Area,Updated 6-Feb-2020,-37.5305772,141.9979873,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3314,CAVENDISH,VIC,Delivery Area,Updated 6-Feb-2020,-37.516667,142.033333,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3314,GLENISLA,VIC,Delivery Area,Updated 6-Feb-2020,-37.2237827,142.1140597,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3314,GRAMPIANS,VIC,Delivery Area,Updated 6-Feb-2020,-37.3489752,142.3299468,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3314,MOORALLA,VIC,Delivery Area,Updated 6-Feb-2020,-37.3781755,142.1637537,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3314,WOOHLPOOER,VIC,Delivery Area,Updated 6-Feb-2020,-37.368961,142.160309,21701142322,Melville Forest,217011423,Southern Grampians,Northern Grampians,25810
3315,BRIT BRIT,VIC,Delivery Area,Updated 6-Feb-2020,-37.4123739,141.7416806,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,CLOVER FLAT,VIC,Delivery Area,Updated 6-Feb-2020,-37.5999098,141.5527992,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,COLERAINE,VIC,Delivery Area,Updated 6-Feb-2020,-37.6,141.7,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,COOJAR,VIC,Delivery Area,Updated 6-Feb-2020,-37.3510534,141.6908535,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,CULLA,VIC,Delivery Area,Updated 6-Feb-2020,-37.2167208,141.5166504,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,GRINGEGALGONA,VIC,Delivery Area,Updated 6-Feb-2020,-37.3866935,141.795834,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,GRITJURK,VIC,Delivery Area,Updated 6-Feb-2020,-37.5726915,141.7859374,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,HILGAY,VIC,Delivery Area,Updated 6-Feb-2020,-37.6249601,141.6047566,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,KONONGWOOTONG,VIC,Delivery Area,Updated 6-Feb-2020,-37.516829,141.6536374,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,MELVILLE FOREST,VIC,Delivery Area,Updated 6-Feb-2020,-37.5122161,141.8203693,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,MUNTHAM,VIC,Delivery Area,Updated 6-Feb-2020,-37.5925202,141.5409665,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,NAREEN,VIC,Delivery Area,Updated 6-Feb-2020,-37.3827172,141.5090945,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,PARKWOOD,VIC,Delivery Area,Updated 6-Feb-2020,-37.5673,141.866,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,PASCHENDALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.6742833,141.5945592,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,TAHARA BRIDGE,VIC,Delivery Area,Updated 6-Feb-2020,-37.7068095,141.6264119,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,TARRAYOUKYAN,VIC,Delivery Area,Updated 6-Feb-2020,-37.2946289,141.6151117,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,TARRENLEA,VIC,Delivery Area,Updated 6-Feb-2020,-37.6643118,141.734498,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3315,WOOTONG VALE,VIC,Delivery Area,Updated 6-Feb-2020,-37.5098752,141.7259287,21701142322,Melville Forest,217011423,Southern Grampians,West Wimmera,26890
3317,HARROW,VIC,Delivery Area,Updated 6-Feb-2020,-37.1477475,141.5781151,21701142307,Harrow,217011423,Southern Grampians,Southern Grampians,26260
3318,CHARAM,VIC,Delivery Area,Updated 6-Feb-2020,-36.9817316,141.512051,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,CONNEWIRRICOO,VIC,Delivery Area,Updated 6-Feb-2020,-37.1898525,141.4450684,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,EDENHOPE,VIC,Delivery Area,Updated 6-Feb-2020,-37.0307143,141.2834751,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,JALLAKIN,VIC,Delivery Area,Updated 6-Feb-2020,-37.0614,141.305,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,KADNOOK,VIC,Delivery Area,Updated 6-Feb-2020,-37.2022733,141.347999,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,LANGKOOP,VIC,Delivery Area,Updated 6-Feb-2020,-37.0906202,141.055046,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,MEEREEK,VIC,Delivery Area,Updated 6-Feb-2020,-37.08,141.08,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,PATYAH,VIC,Delivery Area,Updated 6-Feb-2020,-36.8338499,141.2700543,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3318,ULLSWATER,VIC,Delivery Area,Updated 6-Feb-2020,-36.9217721,141.4063546,21501139310,Edenhope,215011393,West Wimmera,West Wimmera,26890
3319,APSLEY,VIC,Delivery Area,Updated 6-Feb-2020,-36.9684704,141.0829427,21501139307,Neuarpurr,215011393,West Wimmera,West Wimmera,26890
3319,BENAYEO,VIC,Delivery Area,Updated 6-Feb-2020,-36.8507348,141.0955096,21501139307,Neuarpurr,215011393,West Wimmera,West Wimmera,26890
3319,BRINGALBERT,VIC,Delivery Area,Updated 6-Feb-2020,-36.8707068,141.1415349,21501139307,Neuarpurr,215011393,West Wimmera,West Wimmera,26890
3321,HESSE,VIC,Delivery Area,Updated 6-Feb-2020,-38.0833159,143.8766076,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3321,INVERLEIGH,VIC,Delivery Area,Updated 6-Feb-2020,-38.1028946,144.0398618,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3321,WINGEEL,VIC,Delivery Area,Updated 6-Feb-2020,-38.0991711,143.8055806,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3322,CRESSY,VIC,Delivery Area,Updated 6-Feb-2020,-38.0526438,143.6285244,21703147405,Werneth,217031474,Corangamite - North,Corangamite,21830
3323,BERRYBANK,VIC,Delivery Area,Updated 6-Feb-2020,-37.9825676,143.4763603,21703147405,Werneth,217031474,Corangamite - North,Golden Plains,22490
3323,DUVERNEY,VIC,Delivery Area,Updated 6-Feb-2020,-38.0253435,143.5624895,21703147405,Werneth,217031474,Corangamite - North,Golden Plains,22490
3323,FOXHOW,VIC,Delivery Area,Updated 6-Feb-2020,-38.0465671,143.437523,21703147405,Werneth,217031474,Corangamite - North,Golden Plains,22490
3324,LISMORE,VIC,Delivery Area,Updated 6-Feb-2020,-37.9552943,143.3494538,21703147417,Skipton,217031474,Corangamite - North,Golden Plains,22490
3324,MINGAY,VIC,Delivery Area,Updated 6-Feb-2020,-37.8355304,143.3254271,21703147417,Skipton,217031474,Corangamite - North,Golden Plains,22490
3324,MOUNT BUTE,VIC,Delivery Area,Updated 6-Feb-2020,-37.8923481,143.3720517,21703147417,Skipton,217031474,Corangamite - North,Golden Plains,22490
3325,DERRINALLUM,VIC,Delivery Area,Updated 6-Feb-2020,-37.948441,143.2160297,21703147412,Derrinallum,217031474,Corangamite - North,Corangamite,21830
3325,LARRALEA,VIC,Delivery Area,Updated 6-Feb-2020,-38.0692613,143.2201567,21703147412,Derrinallum,217031474,Corangamite - North,Corangamite,21830
3325,VITE VITE,VIC,Delivery Area,Updated 6-Feb-2020,-37.875002,143.1753511,21703147412,Derrinallum,217031474,Corangamite - North,Corangamite,21830
3325,VITE VITE NORTH,VIC,Delivery Area,Updated 6-Feb-2020,-37.7710239,143.1988637,21703147412,Derrinallum,217031474,Corangamite - North,Corangamite,21830
3328,TEESDALE,VIC,Delivery Area,Updated 6-Feb-2020,-38.022066,144.0630048,20301103516,Teesdale (Vic.),203011035,Golden Plains - South,Golden Plains,22490
3329,BARUNAH PARK,VIC,Delivery Area,Updated 6-Feb-2020,-38.0223718,143.8556892,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3329,BARUNAH PLAINS,VIC,Delivery Area,Updated 6-Feb-2020,-38.0263,143.803,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3329,SHELFORD,VIC,Delivery Area,Updated 6-Feb-2020,-38.016667,143.966667,21703147305,Wingeel,217031473,Colac Surrounds,Colac Otway,21750
3330,ROKEWOOD,VIC,Delivery Area,Updated 6-Feb-2020,-37.9359743,143.7152249,20301103513,Rokewood Junction,203011035,Golden Plains - South,Golden Plains,22490
3331,BANNOCKBURN,VIC,Delivery Area,Updated 6-Feb-2020,-38.05,144.166667,20301103508,Steiglitz (Vic.),203011035,Golden Plains - South,Golden Plains,22490
