sa2_code_2021,total_population,median_age,median_household_income_weekly,median_personal_income_weekly,median_family_income_weekly,median_rent_weekly,median_mortgage_monthly,average_household_size,age_0_14_count,age_15_24_count,age_25_34_count,age_65_plus_count,age_0_14_pct,age_15_24_pct,age_25_34_pct,age_65_plus_pct,born_overseas_count,language_other_than_english_count,born_overseas_pct,language_other_than_english_pct,need_for_assistance_count,need_for_assistance_pct,couple_family_with_children_count,one_parent_family_count,other_family_count,total_families,couple_family_with_children_pct,one_parent_family_pct,family_households_count,non_family_households_count,total_households,family_households_pct,non_family_households_pct,lone_person_households_count,group_households_count,lone_person_households_pct,group_households_pct,no_car_households_count,one_car_households_count,two_car_households_count,three_plus_car_households_count,car_households_total,no_car_households_pct,two_plus_car_households_pct,owned_outright_count,owned_with_mortgage_count,rented_count,tenure_total,owned_outright_pct,owned_with_mortgage_pct,renters_pct,owner_occupied_pct,train_to_work_count,bus_to_work_count,tram_to_work_count,car_driver_to_work_count,walk_to_work_count,worked_from_home_count,travel_to_work_total,public_transport_to_work_pct,car_to_work_pct,walk_to_work_pct,worked_from_home_pct,rent_to_income_ratio
204011062,4182,53,1222,635,1592,300,1500,2.2,564,368,288,1218,13.49,8.8,6.89,29.12,449,152,10.74,3.63,240,5.74,876,394,18,1110,78.92,35.5,1082,571,1653,65.46,34.54,526,43,31.82,2.6,39,475,644,462,1653,2.36,66.91,835,525,218,1653,50.51,31.76,13.19,82.27,0,4,0,1000,72,369,1760,0.23,56.82,4.09,20.97,0.2455
204021063,10822,51,1142,645,1521,250,1253,2.1,1512,1043,1114,3345,13.97,9.64,10.29,30.91,1058,459,9.78,4.24,954,8.82,2133,1335,75,2861,74.55,46.66,2804,1795,4602,60.93,39,1657,143,36.01,3.11,299,1725,1589,857,4602,6.5,53.15,1953,1241,1190,4602,42.44,26.97,25.86,69.4,0,12,0,2898,167,468,4437,0.27,65.31,3.76,10.55,0.2189
204021064,3781,52,1363,688,1626,220,1365,2.4,575,310,281,966,15.21,8.2,7.43,25.55,298,82,7.88,2.17,182,4.81,983,242,24,1110,88.56,21.8,1087,376,1462,74.35,25.72,351,27,24.01,1.85,10,268,565,589,1462,0.68,78.93,725,519,128,1462,49.59,35.5,8.76,85.09,0,3,0,1058,58,420,1858,0.16,56.94,3.12,22.6,0.1614
204021065,4047,49,1344,734,1808,243,1300,2.3,666,369,386,1063,16.46,9.12,9.54,26.27,273,67,6.75,1.66,289,7.14,1112,423,43,1135,97.97,37.27,1120,499,1620,69.14,30.8,473,25,29.2,1.54,53,491,584,450,1620,3.27,63.83,712,560,283,1620,43.95,34.57,17.47,78.52,0,3,0,1256,64,223,1881,0.16,66.77,3.4,11.86,0.1808
204021066,19882,44,1242,708,1732,260,1300,2.2,3428,2168,2282,4908,17.24,10.9,11.48,24.69,1949,1200,9.8,6.04,1729,8.7,5362,2657,127,5206,103,51.04,5136,3012,8146,63.05,36.98,2811,202,34.51,2.48,551,3113,2958,1266,8146,6.76,51.85,3039,2453,2264,8146,37.31,30.11,27.79,67.42,0,16,0,5899,332,721,8934,0.18,66.03,3.72,8.07,0.2093
204021067,9925,48,1501,763,1847,250,1500,2.5,1779,901,766,2276,17.92,9.08,7.72,22.93,748,356,7.54,3.59,479,4.83,3156,641,65,2846,110.89,22.52,2792,911,3703,75.4,24.6,843,72,22.77,1.94,41,683,1537,1396,3703,1.11,79.21,1834,1331,367,3703,49.53,35.94,9.91,85.47,0,13,0,2998,195,961,5110,0.25,58.67,3.82,18.81,0.1666
204031068,4986,49,1434,766,1899,300,1560,2.3,794,401,367,1315,15.92,8.04,7.36,26.37,594,207,11.91,4.15,294,5.9,1370,452,24,1371,99.93,32.97,1353,616,1968,68.75,31.3,574,46,29.17,2.34,77,646,776,439,1968,3.91,61.74,908,631,362,1968,46.14,32.06,18.39,78.2,0,0,0,1258,135,446,2309,0,54.48,5.85,19.32,0.2092
204031069,8903,47,1397,768,1826,298,1500,2.3,1357,839,890,2168,15.24,9.42,10,24.35,1264,476,14.2,5.35,360,4.04,2380,579,36,2292,103.84,25.26,2264,1076,3340,67.78,32.22,977,97,29.25,2.9,123,1072,1300,780,3340,3.68,62.28,1514,1030,642,3340,45.33,30.84,19.22,76.17,0,28,0,2019,487,834,4318,0.65,46.76,11.28,19.31,0.2133
204031070,3184,47,1493,752,1915,260,1389,2.4,530,324,295,673,16.65,10.18,9.27,21.14,250,50,7.85,1.57,180,5.65,958,204,22,895,107.04,22.79,886,359,1238,71.57,29,326,31,26.33,2.5,18,273,496,422,1238,1.45,74.15,513,553,132,1238,41.44,44.67,10.66,86.11,0,4,0,1037,45,217,1600,0.25,64.81,2.81,13.56,0.1741
204031071,4745,50,1226,683,1673,250,1400,2.3,704,461,417,1296,14.84,9.72,8.79,27.31,680,485,14.33,10.22,356,7.5,1198,446,34,1342,89.27,33.23,1323,611,1938,68.27,31.53,577,38,29.77,1.96,66,565,753,511,1938,3.41,65.22,921,526,383,1938,47.52,27.14,19.76,74.66,0,10,0,1398,111,291,2275,0.44,61.45,4.88,12.79,0.2039
204031072,6196,52,1280,688,1657,210,1200,2.2,968,481,482,1774,15.62,7.76,7.78,28.63,527,175,8.51,2.82,394,6.36,1639,414,29,1667,98.32,24.84,1644,756,2399,68.53,31.51,712,39,29.68,1.63,59,634,924,729,2399,2.46,68.9,1192,726,349,2399,49.69,30.26,14.55,79.95,0,6,0,1601,207,503,2834,0.21,56.49,7.3,17.75,0.1641
204031073,15396,39,1470,763,1905,290,1387,2.4,3002,1926,1874,2809,19.5,12.51,12.17,18.24,1480,768,9.61,4.99,1238,8.04,4591,2237,103,4145,110.76,53.97,4060,1810,5870,69.17,30.83,1671,142,28.47,2.42,237,1964,2294,1178,5870,4.04,59.15,1714,2035,1863,5870,29.2,34.67,31.74,63.87,0,22,5,5158,77,644,7225,0.37,71.39,1.07,8.91,0.1973
204031075,5221,45,1833,851,2125,280,1690,2.6,1062,490,421,1049,20.34,9.39,8.06,20.09,378,77,7.24,1.47,241,4.62,1961,315,15,1471,133.31,21.41,1440,371,1810,79.56,20.5,351,20,19.39,1.1,24,348,774,623,1810,1.33,77.18,753,733,231,1810,41.6,40.5,12.76,82.1,0,3,0,1592,108,471,2625,0.11,60.65,4.11,17.94,0.1528
204031491,12778,33,2143,977,2266,385,1707,2.9,3053,1713,1931,1696,23.89,13.41,15.11,13.27,1496,1005,11.71,7.87,700,5.48,5524,1188,49,3437,160.72,34.57,3371,685,4052,83.19,16.91,592,87,14.61,2.15,45,926,2038,1006,4052,1.11,75.12,1082,1948,887,4052,26.7,48.08,21.89,74.78,0,14,0,4534,399,708,6750,0.21,67.17,5.91,10.49,0.1797
204031492,15082,41,1214,717,1606,260,1300,2.2,2629,1732,2044,3176,17.43,11.48,13.55,21.06,1935,1220,12.83,8.09,1198,7.94,3611,2445,185,3972,90.91,61.56,3901,2549,6452,60.46,39.51,2343,206,36.31,3.19,474,2631,2205,1007,6452,7.35,49.78,1970,1699,2586,6452,30.53,26.33,40.08,56.87,0,26,3,4751,158,504,6707,0.43,70.84,2.36,7.51,0.2142
205011076,19773,39,1452,704,1799,330,1625,2.5,4051,2032,2700,4057,20.49,10.28,13.65,20.52,2421,910,12.24,4.6,1378,6.97,6614,2327,124,5456,121.22,42.65,5335,1979,7313,72.95,27.06,1831,148,25.04,2.02,205,2345,2914,1738,7313,2.8,63.61,2580,3007,1481,7313,35.28,41.12,20.25,76.4,70,8,0,5678,133,1264,8864,0.88,64.06,1.5,14.26,0.2273
205011077,6585,48,1456,695,1782,250,1517,2.5,1115,684,571,1523,16.93,10.39,8.67,23.13,634,203,9.63,3.08,327,4.97,1845,531,44,1812,101.82,29.3,1776,634,2409,73.72,26.32,594,37,24.66,1.54,31,545,875,919,2409,1.29,74.47,1186,889,231,2409,49.23,36.9,9.59,86.14,3,0,0,1808,116,624,3106,0.1,58.21,3.73,20.09,0.1717
205011078,8368,43,1452,722,1846,300,1500,2.4,1561,858,906,1911,18.65,10.25,10.83,22.84,879,322,10.5,3.85,482,5.76,2611,928,60,2346,111.3,39.56,2300,906,3209,71.67,28.23,849,60,26.46,1.87,84,920,1303,843,3209,2.62,66.87,1364,1196,516,3209,42.51,37.27,16.08,79.78,15,3,0,2414,137,598,3869,0.47,62.39,3.54,15.46,0.2066
205011079,23051,41,1590,756,1993,320,1647,2.5,4266,2550,2986,4892,18.51,11.06,12.95,21.22,3040,1396,13.19,6.06,1589,6.89,7303,2459,155,6261,116.64,39.27,6168,2384,8552,72.12,27.88,2200,182,25.72,2.13,362,2706,3357,2026,8552,4.23,62.94,3294,3205,1779,8552,38.52,37.48,20.8,75.99,39,25,0,6797,229,1666,10836,0.59,62.73,2.11,15.37,0.2013
205021080,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,,0,0,0,0,,,0,0,0,,,0,0,,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,
205021081,15684,45,1194,648,1516,280,1300,2.3,2701,1637,1807,4161,17.22,10.44,11.52,26.53,1772,831,11.3,5.3,1287,8.21,4062,2042,125,4131,98.33,49.43,4070,2214,6280,64.81,35.25,2029,181,32.31,2.88,392,2304,2241,1200,6280,6.24,54.79,2521,1799,1666,6280,40.14,28.65,26.53,68.79,4,9,0,4364,206,598,6475,0.2,67.4,3.18,9.24,0.2345
205021082,8290,48,1323,669,1619,250,1343,2.4,1382,732,819,1974,16.67,8.83,9.88,23.81,732,253,8.83,3.05,460,5.55,2456,645,54,2326,105.59,27.73,2272,846,3118,72.87,27.13,778,63,24.95,2.02,47,688,1252,1087,3118,1.51,75.02,1562,1144,277,3118,50.1,36.69,8.88,86.79,0,5,0,2431,149,589,3888,0.13,62.53,3.83,15.15,0.189
205021083,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,,0,0,0,0,,,0,0,0,,,0,0,,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,
205021084,11164,55,1014,562,1317,270,1300,2.2,1565,846,828,3893,14.02,7.58,7.42,34.87,1506,463,13.49,4.15,887,7.95,2316,1136,51,3050,75.93,37.25,3008,1569,4579,65.69,34.27,1474,98,32.19,2.14,193,1668,1736,859,4579,4.21,56.67,2318,1132,947,4579,50.62,24.72,20.68,75.34,0,3,0,2484,109,460,3919,0.08,63.38,2.78,11.74,0.2663
205021085,6727,55,926,529,1280,190,1083,2.1,940,475,519,2085,13.97,7.06,7.72,30.99,693,208,10.3,3.09,517,7.69,1398,576,43,1693,82.58,34.02,1668,1105,2777,60.06,39.79,1035,74,37.27,2.66,134,967,994,612,2777,4.83,57.83,1533,594,485,2777,55.2,21.39,17.46,76.59,0,9,0,1366,176,431,2515,0.36,54.31,7,17.14,0.2052
205021086,6977,61,1071,571,1314,310,1300,2.1,707,440,420,2981,10.13,6.31,6.02,42.73,1094,214,15.68,3.07,604,8.66,1149,543,40,2112,54.4,25.71,2080,985,3060,67.97,32.19,910,74,29.74,2.42,74,1043,1271,618,3060,2.42,61.73,1787,703,479,3060,58.4,22.97,15.65,81.37,0,5,0,1513,56,344,2431,0.21,62.24,2.3,14.15,0.2894
205031087,9446,54,1110,619,1466,250,1300,2.1,1367,742,662,2973,14.47,7.86,7.01,31.47,1205,357,12.76,3.78,557,5.9,2183,720,45,2525,86.46,28.51,2494,1408,3906,63.85,36.05,1337,73,34.23,1.87,91,1339,1473,928,3906,2.33,61.47,2075,1064,550,3906,53.12,27.24,14.08,80.36,0,4,0,2124,237,896,3973,0.1,53.46,5.97,22.55,0.2252
205031088,139,52,1014,444,1050,346,1800,2.3,14,8,5,47,10.07,5.76,3.6,33.81,18,16,12.95,11.51,5,3.6,29,9,0,33,87.88,27.27,33,17,54,61.11,31.48,19,0,35.19,0,6,25,12,4,54,11.11,29.63,41,9,0,54,75.93,16.67,0,92.59,0,0,0,13,0,24,57,0,22.81,0,42.11,0.3412
205031089,9842,46,1384,680,1725,280,1499,2.5,1718,971,1027,2211,17.46,9.87,10.43,22.46,1097,359,11.15,3.65,629,6.39,3010,868,62,2721,110.62,31.9,2650,1027,3675,72.11,27.95,942,87,25.63,2.37,108,997,1376,1130,3675,2.94,68.19,1551,1472,517,3675,42.2,40.05,14.07,82.26,3,5,0,2777,140,821,4596,0.17,60.42,3.05,17.86,0.2023
205031090,11502,47,1315,668,1744,270,1457,2.4,2099,1114,973,2974,18.25,9.69,8.46,25.86,1242,473,10.8,4.11,789,6.86,3425,1196,68,3147,108.83,38,3097,1392,4490,68.98,31,1316,82,29.31,1.83,176,1415,1683,1148,4490,3.92,63.05,2081,1476,769,4490,46.35,32.87,17.13,79.22,0,12,0,3058,245,860,5165,0.23,59.21,4.74,16.65,0.2053
205031091,13799,52,1175,640,1490,330,1517,2.2,2098,1031,1157,4047,15.2,7.47,8.38,29.33,2370,840,17.18,6.09,892,6.46,3381,1332,76,3657,92.45,36.42,3608,1924,5526,65.29,34.82,1784,144,32.28,2.61,212,2175,2143,902,5526,3.84,55.1,2522,1538,1215,5526,45.64,27.83,21.99,73.47,4,12,0,3009,191,1081,5536,0.29,54.35,3.45,19.53,0.2809
205031092,16,31,1333,1291,2374,100,0,1.5,0,0,3,0,0,0,18.75,0,0,3,0,18.75,0,0,6,3,0,5,120,60,4,6,8,50,75,6,0,75,0,0,9,0,0,8,0,0,0,0,8,8,0,0,100,0,0,0,0,0,5,0,8,0,0,62.5,0,0.075
205031093,26792,51,1154,618,1480,298,1467,2.2,4045,2220,2388,7966,15.1,8.29,8.91,29.73,3796,1220,14.17,4.55,1995,7.45,6640,2768,157,7364,90.17,37.59,7256,3821,11074,65.52,34.5,3550,274,32.06,2.47,482,4062,4278,2053,11074,4.35,57.17,5242,3217,2206,11074,47.34,29.05,19.92,76.39,5,27,0,6604,338,1703,10846,0.3,60.89,3.12,15.7,0.2582
205041094,11912,42,1409,668,1715,230,1300,2.5,2176,1364,1319,2312,18.27,11.45,11.07,19.41,1281,454,10.75,3.81,762,6.4,3428,1397,70,3354,102.21,41.65,3291,1150,4442,74.09,25.89,1052,99,23.68,2.23,132,1200,1737,1317,4442,2.97,68.75,1891,1691,743,4442,42.57,38.07,16.73,80.64,4,16,0,3450,54,706,5145,0.39,67.06,1.05,13.72,0.1632
205041095,17291,45,1017,583,1441,210,1083,2.2,2790,1847,2140,4212,16.14,10.68,12.38,24.36,2291,1005,13.25,5.81,1878,10.86,3828,2643,146,4359,87.82,60.63,4278,2995,7280,58.76,41.14,2797,202,38.42,2.77,746,2808,2211,1329,7280,10.25,48.63,2700,2143,2126,7280,37.09,29.44,29.2,66.52,29,33,6,4415,108,595,6498,1.05,67.94,1.66,9.16,0.2065
205041096,14432,43,942,523,1263,215,953,2.2,2498,1627,1780,3286,17.31,11.27,12.33,22.77,2311,1527,16.01,10.58,1592,11.03,3042,2433,153,3510,86.67,69.32,3450,2386,5830,59.18,40.93,2196,187,37.67,3.21,584,2493,1802,773,5830,10.02,44.17,2163,1453,1967,5830,37.1,24.92,33.74,62.02,12,45,0,3142,105,416,4720,1.21,66.57,2.22,8.81,0.2282
205041098,4707,41,1656,747,1994,250,1300,2.6,884,538,568,791,18.78,11.43,12.07,16.8,303,90,6.44,1.91,231,4.91,1534,419,19,1326,115.69,31.6,1293,420,1713,75.48,24.52,384,29,22.42,1.69,27,379,615,659,1713,1.58,74.37,711,800,147,1713,41.51,46.7,8.58,88.21,0,3,0,1538,27,228,2279,0.13,67.49,1.18,10,0.151
205041493,12000,41,1386,709,1847,250,1300,2.3,2106,1389,1636,2522,17.55,11.58,13.63,21.02,1506,797,12.55,6.64,989,8.24,3193,1709,86,3134,101.88,54.53,3082,1606,4686,65.77,34.27,1489,118,31.78,2.52,318,1682,1675,912,4686,6.79,55.21,1662,1555,1308,4686,35.47,33.18,27.91,68.65,11,29,4,3512,89,564,5271,0.83,66.63,1.69,10.7,0.1804
205041494,16822,39,1635,822,2082,300,1326,2.4,3199,1863,2348,3203,19.02,11.07,13.96,19.04,2163,1242,12.86,7.38,1026,6.1,5438,1949,120,4544,119.67,42.89,4476,2135,6603,67.79,32.33,1932,203,29.26,3.07,319,2336,2661,1232,6603,4.83,58.96,2281,2668,1494,6603,34.54,40.41,22.63,74.95,7,35,0,5406,137,987,8143,0.52,66.39,1.68,12.12,0.1835
205051099,23,65,699,575,1124,20,1680,1.4,0,0,0,8,0,0,0,34.78,0,0,0,0,0,0,0,0,0,4,0,0,4,4,8,50,50,4,0,50,0,0,4,0,3,8,0,37.5,7,0,0,8,87.5,0,0,87.5,0,0,0,4,5,3,13,0,30.77,38.46,23.08,0.0286
205051100,4915,52,1079,600,1476,200,1300,2.2,662,502,356,1294,13.47,10.21,7.24,26.33,659,163,13.41,3.32,322,6.55,1113,316,37,1297,85.81,24.36,1267,651,1918,66.06,33.94,600,49,31.28,2.55,47,583,723,540,1918,2.45,65.85,1048,626,148,1918,54.64,32.64,7.72,87.28,4,10,0,1203,157,285,2092,0.67,57.5,7.5,13.62,0.1854
205051101,14756,43,1324,670,1726,250,1300,2.4,2725,1559,1643,3374,18.47,10.57,11.13,22.87,1209,383,8.19,2.6,926,6.28,4435,1393,104,3995,111.01,34.87,3938,1684,5626,70,29.93,1575,111,28,1.97,170,1572,2180,1608,5626,3.02,67.33,2348,2110,925,5626,41.73,37.5,16.44,79.24,5,19,0,4180,201,770,6450,0.37,64.81,3.12,11.94,0.1888
205051102,4928,39,1487,723,1837,236,1300,2.5,771,471,832,825,15.65,9.56,16.88,16.74,594,126,12.05,2.56,220,4.46,1277,351,17,1097,116.41,32,1078,390,1466,73.53,26.6,352,35,24.01,2.39,30,310,536,554,1466,2.05,74.35,584,561,204,1466,39.84,38.27,13.92,78.1,0,6,0,1149,81,311,1906,0.31,60.28,4.25,16.32,0.1587
205051103,15301,42,1331,702,1777,280,1300,2.3,2799,1689,1869,3363,18.29,11.04,12.21,21.98,1940,965,12.68,6.31,1294,8.46,4346,1976,136,4015,108.24,49.22,3965,2188,6156,64.41,35.54,2023,168,32.86,2.73,424,2415,2278,943,6156,6.89,52.32,2164,1842,1985,6156,35.15,29.92,32.24,65.07,3,18,0,4310,288,614,6565,0.32,65.65,4.39,9.35,0.2104
205051104,5605,53,1012,547,1343,240,1192,2.2,775,472,466,1666,13.83,8.42,8.31,29.72,626,159,11.17,2.84,463,8.26,1245,499,39,1542,80.74,32.36,1510,816,2321,65.06,35.16,758,58,32.66,2.5,95,695,882,609,2321,4.09,64.24,1214,630,354,2321,52.31,27.14,15.25,79.45,0,11,0,1313,132,372,2238,0.49,58.67,5.9,16.62,0.2372
206011106,12738,33,2087,1244,2834,421,2000,2,1227,1383,4230,1121,9.63,10.86,33.21,8.8,3842,2949,30.16,23.15,474,3.72,2395,831,192,2983,80.29,27.86,2955,3103,6059,48.77,51.21,2342,764,38.65,12.61,1131,3460,1097,332,6059,18.67,23.58,1126,1598,3215,6059,18.58,26.37,53.06,44.96,25,34,535,1799,237,3984,8513,6.98,21.13,2.78,46.8,0.2017
206011107,14318,35,1786,1002,2539,365,2000,2.1,1825,1714,3608,1760,12.75,11.97,25.2,12.29,4304,3966,30.06,27.7,806,5.63,3621,1035,199,3386,106.94,30.57,3357,3056,6415,52.33,47.64,2453,609,38.24,9.49,962,3361,1534,481,6415,15,31.41,1512,1711,3061,6415,23.57,26.67,47.72,50.24,62,58,379,2719,197,3189,8573,5.82,31.72,2.3,37.2,0.2044
206011109,10390,39,2245,954,2761,421,2167,2.7,1892,1257,1339,1520,18.21,12.1,12.89,14.63,2372,2957,22.83,28.46,675,6.5,3860,906,97,2801,137.81,32.35,2769,959,3734,74.16,25.68,808,155,21.64,4.15,263,1345,1475,616,3734,7.04,56,1379,1389,890,3734,36.93,37.2,23.84,74.13,76,12,90,2237,49,2023,5621,3.17,39.8,0.87,35.99,0.1875
206011495,12890,34,2062,1032,2718,431,2167,2.2,1407,1574,3566,1491,10.92,12.21,27.66,11.57,3960,3302,30.72,25.62,693,5.38,2729,877,201,3035,89.92,28.9,2993,2633,5631,53.15,46.76,1859,776,33.01,13.78,1130,2870,1193,385,5631,20.07,28.02,1441,1486,2605,5631,25.59,26.39,46.26,51.98,192,23,370,1817,267,3484,8070,7.25,22.52,3.31,43.17,0.209
206011496,12983,34,2126,1154,2880,450,2018,2.1,1218,1527,4052,1346,9.38,11.76,31.21,10.37,3937,2813,30.32,21.67,605,4.66,2441,681,201,2976,82.02,22.88,2955,2959,5911,49.99,50.06,2116,837,35.8,14.16,1296,3114,1103,332,5911,21.93,24.28,1237,1556,2980,5911,20.93,26.32,50.41,47.25,153,32,413,1675,351,3881,8526,7.01,19.65,4.12,45.52,0.2117
206011497,12535,37,1944,880,2413,416,2100,2.4,1639,1432,2665,1754,13.08,11.42,21.26,13.99,4041,4128,32.24,32.93,861,6.87,3303,1107,179,3173,104.1,34.89,3123,1933,5055,61.78,38.24,1439,486,28.47,9.61,735,2436,1300,518,5055,14.54,35.96,1499,1495,1920,5055,29.65,29.57,37.98,59.23,130,32,292,2073,159,2663,7020,6.47,29.53,2.26,37.93,0.214
206011498,14031,37,2186,905,2645,450,2299,2.6,2404,1542,2383,2002,17.13,10.99,16.98,14.27,3847,4291,27.42,30.58,971,6.92,4898,1241,179,3688,132.81,33.65,3611,1563,5177,69.75,30.19,1143,425,22.08,8.21,587,2264,1645,618,5177,11.34,43.71,1789,1794,1465,5177,34.56,34.65,28.3,69.21,184,44,147,2475,133,2861,7530,4.98,32.87,1.77,37.99,0.2059
206021110,8994,38,2112,1098,3138,381,2200,2.3,1430,1007,1548,1218,15.9,11.2,17.21,13.54,2037,1732,22.65,19.26,445,4.95,2753,663,83,2262,121.71,29.31,2232,1455,3690,60.49,39.43,1235,217,33.47,5.88,440,1704,1122,394,3690,11.92,41.08,1146,1094,1386,3690,31.06,29.65,37.56,60.7,182,37,0,1470,123,2271,5160,4.24,28.49,2.38,44.01,0.1804
206021112,18919,37,1978,1041,2710,396,2200,2.3,2798,1865,3825,2576,14.79,9.86,20.22,13.62,5042,4793,26.65,25.33,1237,6.54,5599,1568,193,4764,117.53,32.91,4704,3234,7941,59.24,40.73,2645,590,33.31,7.43,1128,3741,2280,710,7941,14.2,37.65,2168,2296,3299,7941,27.3,28.91,41.54,56.21,205,65,239,3289,214,4589,10928,4.66,30.1,1.96,41.99,0.2002
206021499,15068,38,2251,1130,3164,461,2427,2.4,2310,1536,2883,2089,15.33,10.19,19.13,13.86,3623,3010,24.04,19.98,775,5.14,4494,1161,114,3736,120.29,31.08,3699,2348,6049,61.15,38.82,1834,521,30.32,8.61,793,2911,1720,567,6049,13.11,37.81,1863,1816,2222,6049,30.8,30.02,36.73,60.82,238,71,89,2247,215,4051,8753,4.55,25.67,2.46,46.28,0.2048
206021500,10299,36,2318,1216,3203,490,2346,2.3,1486,987,2308,1234,14.43,9.58,22.41,11.98,2556,1893,24.82,18.38,495,4.81,2913,678,103,2531,115.09,26.79,2516,1728,4247,59.24,40.69,1314,415,30.94,9.77,596,2263,1067,291,4247,14.03,31.98,1221,1284,1660,4247,28.75,30.23,39.09,58.98,166,20,154,1434,154,2962,6242,5.45,22.97,2.47,47.45,0.2114
206031113,15191,37,2192,1080,3024,370,2458,2.4,2680,1600,2651,1901,17.64,10.53,17.45,12.51,4184,3857,27.54,25.39,685,4.51,4912,1307,195,3904,125.82,33.48,3862,2099,5961,64.79,35.21,1717,376,28.8,6.31,706,2727,1901,548,5961,11.84,41.08,1615,1951,2262,5961,27.09,32.73,37.95,59.82,217,21,162,2710,149,3268,8200,4.88,33.05,1.82,39.85,0.1688
206031115,9065,34,1571,927,2221,324,2000,2,1182,1077,2398,1049,13.04,11.88,26.45,11.57,3334,3078,36.78,33.95,481,5.31,1858,1026,181,2104,88.31,48.76,2085,2052,4137,50.4,49.6,1741,307,42.08,7.42,886,2214,754,187,4137,21.42,22.75,633,935,2456,4137,15.3,22.6,59.37,37.9,197,7,218,1286,159,1935,4867,8.67,26.42,3.27,39.76,0.2062
206031116,16224,38,2111,1113,2926,400,2167,2.2,2251,1827,3138,2528,13.87,11.26,19.34,15.58,4576,3972,28.21,24.48,894,5.51,4540,1096,218,4165,109,26.31,4128,2733,6862,60.16,39.83,2364,373,34.45,5.44,1042,3146,1930,651,6862,15.19,37.61,2058,1986,2648,6862,29.99,28.94,38.59,58.93,374,35,196,3053,272,3642,9434,6.41,32.36,2.88,38.61,0.1895
206031501,16042,40,2195,1019,2926,382,2400,2.5,2573,2265,1946,2595,16.04,14.12,12.13,16.18,3773,3870,23.52,24.12,802,5,5213,1346,127,4242,122.89,31.73,4197,1859,6055,69.31,30.7,1691,168,27.93,2.77,439,2338,2157,1081,6055,7.25,53.48,2231,1910,1784,6055,36.85,31.54,29.46,68.39,130,34,97,3788,132,2870,8733,2.99,43.38,1.51,32.86,0.174
206031502,12191,37,2055,1111,2896,371,2167,2.2,1693,1548,2268,1828,13.89,12.7,18.6,14.99,3153,2872,25.86,23.56,533,4.37,3440,884,162,3097,111.08,28.54,3071,2126,5198,59.08,40.9,1872,254,36.01,4.89,522,2548,1478,594,5198,10.04,39.86,1436,1483,2156,5198,27.63,28.53,41.48,56.16,285,34,124,2645,129,2558,7121,6.22,37.14,1.81,35.92,0.1805
206041117,16655,27,1289,652,2064,365,1871,1.8,887,5109,5593,1358,5.33,30.68,33.58,8.15,9103,7919,54.66,47.55,608,3.65,1425,920,438,2593,54.96,35.48,2582,4515,7099,36.37,63.6,3225,1292,45.43,18.2,3411,2759,632,153,7099,48.05,11.06,943,715,5133,7099,13.28,10.07,72.31,23.36,203,87,716,1236,1174,3122,8749,11.5,14.13,13.42,35.68,0.2832
206041118,15493,32,1956,1182,2462,411,2000,1.8,1205,1812,6036,944,7.78,11.7,38.96,6.09,9536,8259,61.55,53.31,213,1.37,2598,613,280,3897,66.67,15.73,3879,3665,7546,51.4,48.57,2973,689,39.4,9.13,3044,3512,765,132,7546,40.34,11.89,930,1359,5056,7546,12.32,18.01,67,30.33,209,27,1012,1545,707,4309,9438,13.22,16.37,7.49,45.66,0.2101
206041119,4896,42,2345,1532,3733,480,2383,1.8,286,367,1144,1094,5.84,7.5,23.37,22.34,1348,689,27.53,14.07,187,3.82,537,176,62,1199,44.79,14.68,1195,1202,2396,49.87,50.17,1035,170,43.2,7.1,452,1263,539,115,2396,18.86,27.3,645,428,1264,2396,26.92,17.86,52.75,44.78,44,15,121,558,359,1501,3078,5.85,18.13,11.66,48.77,0.2047
206041120,77,32,2178,1281,3083,401,1772,1.8,0,9,36,0,0,11.69,46.75,0,38,22,49.35,28.57,0,0,4,0,0,11,36.36,0,14,18,34,41.18,52.94,18,3,52.94,8.82,3,15,7,0,34,8.82,20.59,0,15,8,34,0,44.12,23.53,44.12,3,0,0,20,5,26,65,4.62,30.77,7.69,40,0.1841
206041121,10745,35,2216,1246,3063,416,2162,2.1,1562,1120,2550,1096,14.54,10.42,23.73,10.2,3337,2654,31.06,24.7,484,4.5,2905,862,169,2683,108.27,32.13,2663,2065,4727,56.34,43.69,1648,414,34.86,8.76,791,2549,1111,222,4727,16.73,28.2,854,1446,2323,4727,18.07,30.59,49.14,48.66,322,56,39,1497,207,3051,6567,6.35,22.8,3.15,46.46,0.1877
206041124,7297,26,1885,588,2567,396,2000,2.1,487,2767,1696,742,6.67,37.92,23.24,10.17,2698,2076,36.97,28.45,304,4.17,856,287,83,1032,82.95,27.81,1025,1120,2148,47.72,52.14,776,343,36.13,15.97,381,1203,431,112,2148,17.74,25.28,391,308,1377,2148,18.2,14.34,64.11,32.54,45,21,244,845,366,1360,3980,7.79,21.23,9.2,34.17,0.2101
