poa_code_2021,total_population,median_age,median_household_income_weekly,median_personal_income_weekly,median_family_income_weekly,median_rent_weekly,median_mortgage_monthly,average_household_size,age_0_14_count,age_15_24_count,age_25_34_count,age_65_plus_count,age_0_14_pct,age_15_24_pct,age_25_34_pct,age_65_plus_pct,born_overseas_count,language_other_than_english_count,born_overseas_pct,language_other_than_english_pct,need_for_assistance_count,need_for_assistance_pct,couple_family_with_children_count,one_parent_family_count,other_family_count,total_families,couple_family_with_children_pct,one_parent_family_pct,family_households_count,non_family_households_count,total_households,family_households_pct,non_family_households_pct,lone_person_households_count,group_households_count,lone_person_households_pct,group_households_pct,no_car_households_count,one_car_households_count,two_car_households_count,three_plus_car_households_count,car_households_total,no_car_households_pct,two_plus_car_households_pct,owned_outright_count,owned_with_mortgage_count,rented_count,tenure_total,owned_outright_pct,owned_with_mortgage_pct,renters_pct,owner_occupied_pct,train_to_work_count,bus_to_work_count,tram_to_work_count,car_driver_to_work_count,walk_to_work_count,worked_from_home_count,travel_to_work_total,public_transport_to_work_pct,car_to_work_pct,walk_to_work_pct,worked_from_home_pct,rent_to_income_ratio
POA3873,324,41,1485,684,1916,113,1300,2.5,66,23,26,56,20.37,7.1,8.02,17.28,17,4,5.25,1.23,19,5.86,121,26,0,83,145.78,31.33,86,36,122,70.49,29.51,32,3,26.23,2.46,3,28,44,42,122,2.46,70.49,54,45,10,122,44.26,36.89,8.2,81.15,0,0,0,90,11,23,144,0,62.5,7.64,15.97,0.0761
POA3874,610,58,1062,519,1257,230,1000,2.1,58,42,33,199,9.51,6.89,5.41,32.62,73,15,11.97,2.46,56,9.18,117,46,4,175,66.86,26.29,167,94,264,63.26,35.61,89,9,33.71,3.41,6,60,112,74,264,2.27,70.45,148,72,28,264,56.06,27.27,10.61,83.33,0,0,0,134,11,64,250,0,53.6,4.4,25.6,0.2166
POA3875,20015,46,1239,655,1540,280,1300,2.3,3429,2033,2172,5234,17.13,10.16,10.85,26.15,2200,960,10.99,4.8,1509,7.54,5391,2321,144,5402,99.8,42.97,5323,2547,7867,67.66,32.38,2327,212,29.58,2.69,405,2589,2914,1782,7867,5.15,59.69,3337,2371,1795,7867,42.42,30.14,22.82,72.56,4,17,0,5645,258,907,8481,0.25,66.56,3.04,10.69,0.226
POA3878,1306,59,1209,599,1365,310,1456,2.2,137,90,89,496,10.49,6.89,6.81,37.98,181,39,13.86,2.99,93,7.12,233,113,5,408,57.11,27.7,397,149,549,72.31,27.14,132,16,24.04,2.91,0,165,250,123,549,0,67.94,304,164,60,549,55.37,29.87,10.93,85.25,0,0,0,338,8,68,508,0,66.54,1.57,13.39,0.2564
POA3880,4235,63,973,559,1267,309,1200,2,387,230,239,2016,9.14,5.43,5.64,47.6,718,126,16.95,2.98,431,10.18,590,349,24,1265,46.64,27.59,1243,728,1970,63.1,36.95,686,45,34.82,2.28,59,773,781,311,1970,2.99,55.43,1161,376,376,1970,58.93,19.09,19.09,78.02,0,5,0,816,34,196,1355,0.37,60.22,2.51,14.46,0.3176
POA3882,1322,47,1390,667,1657,300,1733,2.5,235,129,135,336,17.78,9.76,10.21,25.42,143,42,10.82,3.18,79,5.98,437,108,8,379,115.3,28.5,367,124,494,74.29,25.1,114,10,23.08,2.02,9,94,211,170,494,1.82,77.13,248,194,37,494,50.2,39.27,7.49,89.47,0,4,0,427,11,71,605,0.66,70.58,1.82,11.74,0.2158
POA3885,1876,47,1241,638,1523,230,1300,2.3,323,156,202,410,17.22,8.32,10.77,21.86,144,47,7.68,2.51,107,5.7,524,187,11,527,99.43,35.48,516,222,740,69.73,30,209,14,28.24,1.89,18,170,301,236,740,2.43,72.57,349,274,86,740,47.16,37.03,11.62,84.19,0,0,0,525,44,152,891,0,58.92,4.94,17.06,0.1853
POA3886,415,49,1132,566,1337,150,1200,2.4,68,49,28,113,16.39,11.81,6.75,27.23,25,14,6.02,3.37,22,5.3,112,38,6,115,97.39,33.04,113,39,153,73.86,25.49,38,3,24.84,1.96,0,37,66,45,153,0,72.55,83,43,19,153,54.25,28.1,12.42,82.35,0,0,0,92,5,28,161,0,57.14,3.11,17.39,0.1325
POA3887,268,55,939,525,1097,205,850,2.1,20,19,20,76,7.46,7.09,7.46,28.36,25,0,9.33,0,23,8.58,43,14,0,65,66.15,21.54,62,44,104,59.62,42.31,36,12,34.62,11.54,3,31,40,30,104,2.88,67.31,56,34,10,104,53.85,32.69,9.62,86.54,0,0,0,60,9,22,105,0,57.14,8.57,20.95,0.2183
POA3888,3502,54,892,532,1325,200,1000,2.1,506,252,311,1073,14.45,7.2,8.88,30.64,319,94,9.11,2.68,286,8.17,774,320,27,886,87.36,36.12,869,616,1486,58.48,41.45,571,44,38.43,2.96,78,546,525,306,1486,5.25,55.92,813,312,279,1486,54.71,21,18.78,75.71,0,3,0,767,81,198,1314,0.23,58.37,6.16,15.07,0.2242
POA3889,171,63,719,396,819,235,1083,1.9,12,12,3,74,7.02,7.02,1.75,43.27,26,0,15.2,0,21,12.28,12,7,4,48,25,14.58,43,30,77,55.84,38.96,32,0,41.56,0,0,30,30,17,77,0,61.04,41,23,3,77,53.25,29.87,3.9,83.12,0,0,0,15,0,16,45,0,33.33,0,35.56,0.3268
POA3890,335,53,806,462,1071,122,705,1.9,48,27,15,80,14.33,8.06,4.48,23.88,28,10,8.36,2.99,21,6.27,62,34,3,81,76.54,41.98,81,62,145,55.86,42.76,59,3,40.69,2.07,6,51,45,34,145,4.14,54.48,74,19,36,145,51.03,13.1,24.83,64.14,0,0,0,55,16,15,105,0,52.38,15.24,14.29,0.1514
POA3891,121,60,756,417,959,90,1084,2,20,0,4,35,16.53,0,3.31,28.93,14,3,11.57,2.48,10,8.26,18,3,0,26,69.23,11.54,25,22,42,59.52,52.38,22,0,52.38,0,3,19,9,18,42,7.14,64.29,33,11,0,42,78.57,26.19,0,104.76,0,0,0,16,0,20,38,0,42.11,0,52.63,0.119
POA3892,1183,59,1031,591,1375,221,1148,2,139,68,71,441,11.75,5.75,6,37.28,198,57,16.74,4.82,77,6.51,234,72,0,303,77.23,23.76,298,205,499,59.72,41.08,194,8,38.88,1.6,22,188,181,93,499,4.41,54.91,296,95,80,499,59.32,19.04,16.03,78.36,0,3,0,219,47,79,462,0.65,47.4,10.17,17.1,0.2144
POA3893,25,61,1875,762,2083,0,1084,2.1,4,0,0,6,16,0,0,24,0,0,0,0,0,0,5,0,0,14,35.71,0,10,0,12,83.33,0,0,0,0,0,0,0,5,7,12,0,100,9,0,0,12,75,0,0,75,0,0,0,5,0,5,18,0,27.78,0,27.78,0
POA3895,198,54,985,634,1312,150,765,2,25,11,19,53,12.63,5.56,9.6,26.77,13,12,6.57,6.06,10,5.05,34,22,0,58,58.62,37.93,54,38,87,62.07,43.68,30,0,34.48,0,0,24,38,27,87,0,74.71,54,21,6,87,62.07,24.14,6.9,86.21,0,0,0,47,4,37,98,0,47.96,4.08,37.76,0.1523
POA3896,351,52,1353,708,1638,120,1029,2.2,61,19,30,91,17.38,5.41,8.55,25.93,35,11,9.97,3.13,15,4.27,105,36,7,91,115.38,39.56,94,51,144,65.28,35.42,51,0,35.42,0,3,44,49,53,144,2.08,70.83,81,35,17,144,56.25,24.31,11.81,80.56,0,0,0,85,20,32,166,0,51.2,12.05,19.28,0.0887
POA3898,705,52,1202,721,1609,231,1196,2.1,70,63,65,185,9.93,8.94,9.22,26.24,59,13,8.37,1.84,40,5.67,109,46,4,162,67.28,28.4,164,97,252,65.08,38.49,87,8,34.52,3.17,8,75,90,72,252,3.17,64.29,127,68,31,252,50.4,26.98,12.3,77.38,0,4,0,145,56,54,338,1.18,42.9,16.57,15.98,0.1922
POA3900,173,59,1017,690,1392,150,1142,1.8,17,9,14,67,9.83,5.2,8.09,38.73,11,4,6.36,2.31,7,4.05,24,15,0,41,58.54,36.59,43,33,78,55.13,42.31,30,4,38.46,5.13,5,23,20,30,78,6.41,64.1,46,13,8,78,58.97,16.67,10.26,75.64,0,0,0,40,5,20,73,0,54.79,6.85,27.4,0.1475
POA3902,423,56,1077,541,1287,300,1320,2.2,53,41,30,146,12.53,9.69,7.09,34.52,37,0,8.75,0,30,7.09,81,19,12,124,65.32,15.32,124,46,172,72.09,26.74,46,6,26.74,3.49,4,54,63,42,172,2.33,61.05,111,50,8,172,64.53,29.07,4.65,93.6,0,0,0,93,11,19,160,0,58.13,6.88,11.88,0.2786
POA3903,861,51,1074,557,1258,210,1300,2.4,154,49,80,272,17.89,5.69,9.29,31.59,100,29,11.61,3.37,58,6.74,241,65,0,262,91.98,24.81,253,80,337,75.07,23.74,79,5,23.44,1.48,10,101,140,77,337,2.97,64.39,173,114,39,337,51.34,33.83,11.57,85.16,0,0,0,189,4,45,308,0,61.36,1.3,14.61,0.1955
POA3904,1899,60,1219,617,1370,346,1300,2.1,222,92,98,725,11.69,4.84,5.16,38.18,334,55,17.59,2.9,102,5.37,365,140,9,587,62.18,23.85,583,219,810,71.98,27.04,212,9,26.17,1.11,11,253,369,165,810,1.36,65.93,457,206,120,810,56.42,25.43,14.81,81.85,0,0,0,430,21,147,756,0,56.88,2.78,19.44,0.2838
POA3909,8713,54,964,549,1300,260,1300,2.2,1252,731,674,2948,14.37,8.39,7.74,33.83,1084,382,12.44,4.38,760,8.72,1776,979,45,2271,78.2,43.11,2226,1295,3521,63.22,36.78,1205,86,34.22,2.44,187,1344,1258,638,3521,5.31,53.85,1723,836,820,3521,48.93,23.74,23.29,72.68,0,5,0,1912,94,278,2939,0.17,65.06,3.2,9.46,0.2697
POA3910,23588,38,1919,868,2253,365,1863,2.7,4697,2748,3076,3572,19.91,11.65,13.04,15.14,3801,1325,16.11,5.62,1244,5.27,8682,2723,150,6624,131.07,41.11,6425,2100,8520,75.41,24.65,1934,162,22.7,1.9,219,2476,3573,2188,8520,2.57,67.62,2568,4286,1512,8520,30.14,50.31,17.75,80.45,41,42,0,7512,79,2390,12506,0.66,60.07,0.63,19.11,0.1902
POA3911,3514,41,1834,799,2196,356,1800,2.6,578,449,447,609,16.45,12.78,12.72,17.33,494,168,14.06,4.78,203,5.78,1072,366,15,994,107.85,36.82,958,334,1295,73.98,25.79,319,16,24.63,1.24,41,353,463,429,1295,3.17,68.88,464,628,165,1295,35.83,48.49,12.74,84.32,5,4,0,1168,35,332,1884,0.48,62,1.86,17.62,0.1941
POA3912,15633,40,1837,802,2153,381,1896,2.7,2892,1816,2025,2855,18.5,11.62,12.95,18.26,2235,589,14.3,3.77,848,5.42,5348,1657,126,4451,120.15,37.23,4302,1294,5596,76.88,23.12,1209,89,21.6,1.59,152,1411,2251,1726,5596,2.72,71.07,1867,2701,821,5596,33.36,48.27,14.67,81.63,21,13,0,5035,121,1372,8095,0.42,62.2,1.49,16.95,0.2074
POA3913,3449,42,1858,783,2110,383,1824,2.7,580,457,423,625,16.82,13.25,12.26,18.12,496,111,14.38,3.22,198,5.74,1083,422,9,985,109.95,42.84,953,280,1231,77.42,22.75,261,28,21.2,2.27,21,291,521,402,1231,1.71,74.98,447,595,162,1231,36.31,48.33,13.16,84.65,5,10,0,1112,32,318,1847,0.81,60.21,1.73,17.22,0.2061
POA3915,10723,42,1211,643,1552,320,1700,2.3,1950,1092,1372,2550,18.19,10.18,12.79,23.78,1734,517,16.17,4.82,936,8.73,2825,1735,94,2833,99.72,61.24,2775,1527,4305,64.46,35.47,1411,123,32.78,2.86,274,1754,1475,707,4305,6.36,50.69,1417,1406,1304,4305,32.92,32.66,30.29,65.57,4,8,0,2742,98,509,4321,0.28,63.46,2.27,11.78,0.2642
POA3916,1036,59,2109,1002,2654,418,2167,2.2,120,66,65,390,11.58,6.37,6.27,37.64,145,23,14,2.22,50,4.83,226,45,3,299,75.59,15.05,297,107,402,73.88,26.62,105,5,26.12,1.24,7,100,190,100,402,1.74,72.14,244,90,47,402,60.7,22.39,11.69,83.08,0,0,0,200,8,187,458,0,43.67,1.75,40.83,0.1982
POA3918,4276,46,1615,725,1991,366,1842,2.5,732,447,425,997,17.12,10.45,9.94,23.32,682,124,15.95,2.9,269,6.29,1313,396,24,1261,104.12,31.4,1227,390,1617,75.88,24.12,368,20,22.76,1.24,27,483,609,485,1617,1.67,67.66,671,676,196,1617,41.5,41.81,12.12,83.3,0,0,0,1286,20,306,2031,0,63.32,0.98,15.07,0.2266
POA3919,3343,39,1447,730,1815,340,1603,2.5,653,372,465,539,19.53,11.13,13.91,16.12,401,84,12,2.51,200,5.98,1098,483,28,919,119.48,52.56,891,380,1272,70.05,29.87,356,25,27.99,1.97,32,412,513,310,1272,2.52,64.7,383,628,234,1272,30.11,49.37,18.4,79.48,4,5,0,1060,10,174,1618,0.56,65.51,0.62,10.75,0.235
POA3920,1124,21,2323,1087,2399,260,0,3,108,639,217,0,9.61,56.85,19.31,0,137,67,12.19,5.96,7,0.62,182,17,0,93,195.7,18.28,94,5,104,90.38,4.81,5,0,4.81,0,0,40,53,17,104,0,67.31,0,0,100,104,0,0,96.15,0,0,37,0,114,579,91,939,3.94,12.14,61.66,9.69,0.1119
POA3921,139,52,1014,444,1050,346,1800,2.3,14,8,5,47,10.07,5.76,3.6,33.81,18,16,12.95,11.51,5,3.6,29,9,0,33,87.88,27.27,33,17,54,61.11,31.48,19,0,35.19,0,6,25,12,4,54,11.11,29.63,41,9,0,54,75.93,16.67,0,92.59,0,0,0,13,0,24,57,0,22.81,0,42.11,0.3412
POA3922,10118,53,1104,618,1422,330,1517,2.1,1519,696,837,3143,15.01,6.88,8.27,31.06,1832,693,18.11,6.85,730,7.21,2425,1036,41,2690,90.15,38.51,2643,1521,4163,63.49,36.54,1411,103,33.89,2.47,190,1735,1554,615,4163,4.56,52.1,1910,1079,971,4163,45.88,25.92,23.32,71.8,0,13,0,2094,139,755,3902,0.33,53.66,3.56,19.35,0.2989
POA3923,836,60,1254,714,1577,320,1606,2.1,78,60,38,327,9.33,7.18,4.55,39.11,137,16,16.39,1.91,41,4.9,144,47,3,232,62.07,20.26,232,98,329,70.52,29.79,95,3,28.88,0.91,9,102,143,71,329,2.74,65.05,194,85,39,329,58.97,25.84,11.85,84.8,6,0,0,182,13,69,329,1.82,55.32,3.95,20.97,0.2552
POA3925,4550,47,1398,722,1822,330,1517,2.3,758,391,418,1064,16.66,8.59,9.19,23.38,663,238,14.57,5.23,230,5.05,1270,368,37,1201,105.75,30.64,1194,528,1717,69.54,30.75,481,38,28.01,2.21,37,593,734,324,1717,2.15,61.62,738,554,361,1717,42.98,32.27,21.03,75.25,3,5,0,1106,70,395,1991,0.4,55.55,3.52,19.84,0.2361
POA3926,3421,49,1871,886,2304,456,2167,2.5,600,294,209,944,17.54,8.59,6.11,27.59,473,88,13.83,2.57,143,4.18,1067,264,20,992,107.56,26.61,965,290,1259,76.65,23.03,276,14,21.92,1.11,16,322,577,326,1259,1.27,71.72,662,421,127,1259,52.58,33.44,10.09,86.02,4,0,0,803,27,446,1585,0.25,50.66,1.7,28.14,0.2437
POA3927,1857,53,1906,874,2284,391,2167,2.4,288,166,102,566,15.51,8.94,5.49,30.48,286,54,15.4,2.91,54,2.91,557,127,9,518,107.53,24.52,512,177,686,74.64,25.8,173,5,25.22,0.73,5,199,311,156,686,0.73,68.08,394,187,80,686,57.43,27.26,11.66,84.69,0,0,0,393,29,222,825,0,47.64,3.52,26.91,0.2051
POA3928,453,56,2166,1081,2531,354,2550,2.2,50,41,22,146,11.04,9.05,4.86,32.23,55,11,12.14,2.43,17,3.75,92,26,4,129,71.32,20.16,131,52,180,72.78,28.89,48,0,26.67,0,0,35,70,69,180,0,77.22,97,51,19,180,53.89,28.33,10.56,82.22,0,0,0,89,16,77,225,0,39.56,7.11,34.22,0.1634
POA3929,1130,63,2104,1118,2851,451,2500,2.1,102,76,34,497,9.03,6.73,3.01,43.98,185,38,16.37,3.36,45,3.98,171,49,9,300,57,16.33,303,125,428,70.79,29.21,122,7,28.5,1.64,3,118,204,97,428,0.7,70.33,283,88,50,428,66.12,20.56,11.68,86.68,0,0,0,180,29,155,446,0,40.36,6.5,34.75,0.2144
POA3930,18734,45,2547,966,2956,512,2600,2.8,3848,2205,913,4171,20.54,11.77,4.87,22.26,4174,1183,22.28,6.31,801,4.28,7505,1247,37,5259,142.71,23.71,5152,1124,6271,82.16,17.92,1058,65,16.87,1.04,126,1385,2963,1743,6271,2.01,75.04,2841,2780,526,6271,45.3,44.33,8.39,89.63,37,19,0,4104,90,3082,8937,0.63,45.92,1.01,34.49,0.201
POA3931,25759,50,1451,740,2001,400,2000,2.3,3861,2478,2101,8046,14.99,9.62,8.16,31.24,5465,1441,21.22,5.59,1850,7.18,6926,2864,157,7088,97.71,40.41,6986,3491,10476,66.69,33.32,3300,194,31.5,1.85,550,4093,4081,1624,10476,5.25,54.46,4328,3356,2227,10476,41.31,32.04,21.26,73.35,28,64,0,6166,211,2503,11179,0.82,55.16,1.89,22.39,0.2757
POA3933,1004,48,2256,837,2430,351,3033,2.8,134,147,77,223,13.35,14.64,7.67,22.21,142,30,14.14,2.99,47,4.68,288,79,4,298,96.64,26.51,282,63,345,81.74,18.26,55,9,15.94,2.61,6,54,110,172,345,1.74,81.74,165,122,38,345,47.83,35.36,11.01,83.19,0,0,0,293,22,144,572,0,51.22,3.85,25.17,0.1556
POA3934,19846,46,2097,846,2481,496,2167,2.7,3815,2272,1144,4720,19.22,11.45,5.76,23.78,3999,972,20.15,4.9,975,4.91,7301,1635,82,5574,130.98,29.33,5494,1527,7022,78.24,21.75,1457,68,20.75,0.97,149,1964,3252,1601,7022,2.12,69.11,2968,2945,848,7022,42.27,41.94,12.08,84.21,3,22,0,4934,90,2513,9421,0.27,52.37,0.96,26.67,0.2365
POA3936,13366,51,1398,710,1794,405,1950,2.2,1797,1239,1134,4108,13.44,9.27,8.48,30.73,2530,1121,18.93,8.39,845,6.32,3153,1404,89,3798,83.02,36.97,3727,1666,5388,69.17,30.92,1539,131,28.56,2.43,186,1877,2271,977,5388,3.45,60.28,2283,1543,1276,5388,42.37,28.64,23.68,71.01,8,28,0,3269,64,1244,5832,0.62,56.05,1.1,21.33,0.2897
POA3937,1717,52,2313,1002,2719,473,2167,2.6,265,169,100,456,15.43,9.84,5.82,26.56,217,62,12.64,3.61,80,4.66,498,105,6,474,105.06,22.15,459,121,582,78.87,20.79,117,4,20.1,0.69,6,127,250,187,582,1.03,75.09,311,183,71,582,53.44,31.44,12.2,84.88,0,0,0,351,23,313,824,0,42.6,2.79,37.99,0.2045
POA3938,3311,55,1433,737,1858,392,2000,2.3,401,284,244,1144,12.11,8.58,7.37,34.55,404,159,12.2,4.8,172,5.19,728,309,9,973,74.82,31.76,959,374,1334,71.89,28.04,347,28,26.01,2.1,24,382,600,297,1334,1.8,67.24,693,384,202,1334,51.95,28.79,15.14,80.73,6,6,0,773,13,332,1442,0.83,53.61,0.9,23.02,0.2736
POA3939,15900,50,1228,640,1624,350,1800,2.2,2348,1455,1555,4686,14.77,9.15,9.78,29.47,2561,926,16.11,5.82,1259,7.92,3728,2000,136,4309,86.52,46.41,4244,2265,6505,65.24,34.82,2094,168,32.19,2.58,328,2535,2399,1132,6505,5.04,54.28,2724,1900,1596,6505,41.88,29.21,24.53,71.08,6,19,0,3773,86,1124,6505,0.38,58,1.32,17.28,0.285
POA3940,5246,59,950,558,1316,350,1603,1.9,653,359,469,2279,12.45,6.84,8.94,43.44,917,365,17.48,6.96,735,14.01,854,718,46,1297,65.84,55.36,1271,1066,2341,54.29,45.54,1010,57,43.14,2.43,192,1183,680,227,2341,8.2,38.74,844,461,636,2341,36.05,19.69,27.17,55.75,0,3,0,996,29,196,1626,0.18,61.25,1.78,12.05,0.3684
POA3941,13591,49,1351,701,1718,369,1800,2.3,2146,1090,1256,3657,15.79,8.02,9.24,26.91,1998,1013,14.7,7.45,838,6.17,3485,1429,76,3651,95.45,39.14,3587,1734,5320,67.42,32.59,1594,141,29.96,2.65,168,1838,2315,923,5320,3.16,60.86,2279,1673,1175,5320,42.84,31.45,22.09,74.29,3,22,0,3120,67,1219,5732,0.44,54.43,1.17,21.27,0.2731
POA3942,2786,58,1490,787,1986,400,2000,2.1,320,198,159,1077,11.49,7.11,5.71,38.66,371,132,13.32,4.74,118,4.24,550,162,7,795,69.18,20.38,785,357,1144,68.62,31.21,341,18,29.81,1.57,21,367,549,189,1144,1.84,64.51,659,280,153,1144,57.6,24.48,13.37,82.08,0,0,0,471,17,355,1092,0,43.13,1.56,32.51,0.2685
POA3943,2013,64,1658,936,2215,462,2167,2,168,102,89,987,8.35,5.07,4.42,49.03,267,85,13.26,4.22,73,3.63,288,88,14,566,50.88,15.55,558,282,839,66.51,33.61,268,11,31.94,1.31,21,302,356,143,839,2.5,59.48,536,166,108,839,63.89,19.79,12.87,83.67,6,6,0,287,31,267,742,1.62,38.68,4.18,35.98,0.2786
POA3944,787,68,2470,1541,3250,577,2806,1.8,29,23,24,464,3.68,2.92,3.05,58.96,93,23,11.82,2.92,27,3.43,50,16,0,218,22.94,7.34,212,118,328,64.63,35.98,115,4,35.06,1.22,3,110,151,65,328,0.91,65.85,237,61,22,328,72.26,18.6,6.71,90.85,0,0,0,97,10,153,303,0,32.01,3.3,50.5,0.2336
POA3945,1092,50,1582,761,1834,300,1634,2.5,191,59,109,252,17.49,5.4,9.98,23.08,138,28,12.64,2.56,44,4.03,338,63,0,309,109.39,20.39,301,100,401,75.06,24.94,86,16,21.45,3.99,5,83,168,142,401,1.25,77.31,178,166,41,401,44.39,41.4,10.22,85.79,0,0,0,282,23,140,530,0,53.21,4.34,26.42,0.1896
POA3946,303,51,1687,787,1797,285,1733,2.4,44,17,37,67,14.52,5.61,12.21,22.11,36,8,11.88,2.64,9,2.97,68,18,0,95,71.58,18.95,94,26,117,80.34,22.22,23,0,19.66,0,0,31,47,36,117,0,70.94,53,46,17,117,45.3,39.32,14.53,84.62,0,0,0,77,5,45,158,0,48.73,3.16,28.48,0.1689
POA3950,5133,47,1207,619,1541,270,1338,2.3,878,518,534,1312,17.11,10.09,10.4,25.56,591,231,11.51,4.5,424,8.26,1455,581,40,1387,104.9,41.89,1363,677,2039,66.85,33.2,620,50,30.41,2.45,100,680,755,468,2039,4.9,59.98,853,732,377,2039,41.83,35.9,18.49,77.73,0,5,0,1450,53,290,2236,0.22,64.85,2.37,12.97,0.2237
POA3951,1020,49,1565,716,1783,216,1517,2.6,167,116,70,236,16.37,11.37,6.86,23.14,99,9,9.71,0.88,33,3.24,360,37,3,280,128.57,13.21,272,82,354,76.84,23.16,79,0,22.32,0,3,63,142,147,354,0.85,81.64,183,133,28,354,51.69,37.57,7.91,89.27,0,0,0,266,13,134,517,0,51.45,2.51,25.92,0.138
POA3953,8194,46,1316,674,1733,270,1473,2.4,1519,814,720,2141,18.54,9.93,8.79,26.13,855,361,10.43,4.41,537,6.55,2473,875,53,2245,110.16,38.98,2215,1003,3216,68.87,31.19,943,59,29.32,1.83,147,1050,1186,790,3216,4.57,61.44,1447,1011,630,3216,44.99,31.44,19.59,76.43,0,6,0,2221,191,559,3672,0.16,60.48,5.2,15.22,0.2052
POA3954,366,53,1825,760,2250,252,1517,2.5,43,45,17,81,11.75,12.3,4.64,22.13,38,13,10.38,3.55,12,3.28,81,26,5,109,74.31,23.85,110,36,144,76.39,25,35,0,24.31,0,0,28,66,51,144,0,81.25,79,48,6,144,54.86,33.33,4.17,88.19,0,0,0,128,7,48,207,0,61.84,3.38,23.19,0.1381
POA3956,3037,51,1138,645,1503,265,1300,2.2,472,227,243,834,15.54,7.47,8,27.46,385,128,12.68,4.21,149,4.91,785,237,15,830,94.58,28.55,823,440,1260,65.32,34.92,416,19,33.02,1.51,19,423,501,292,1260,1.51,62.94,648,394,167,1260,51.43,31.27,13.25,82.7,0,0,0,680,58,347,1320,0,51.52,4.39,26.29,0.2329
POA3957,310,41,1625,728,1894,260,1300,2.7,68,32,32,65,21.94,10.32,10.32,20.97,38,0,12.26,0,18,5.81,123,20,6,86,143.02,23.26,81,23,109,74.31,21.1,22,0,20.18,0,0,23,56,27,109,0,76.15,46,46,13,109,42.2,42.2,11.93,84.4,0,0,0,81,5,45,153,0,52.94,3.27,29.41,0.16
POA3958,284,47,1649,783,1892,260,1150,2.5,53,35,16,62,18.66,12.32,5.63,21.83,22,8,7.75,2.82,10,3.52,69,25,0,75,92,33.33,74,18,96,77.08,18.75,21,0,21.88,0,0,22,36,43,96,0,82.29,41,30,13,96,42.71,31.25,13.54,73.96,0,0,0,70,8,41,146,0,47.95,5.48,28.08,0.1577
POA3959,1223,53,1318,709,1690,250,1408,2.3,181,116,64,372,14.8,9.48,5.23,30.42,154,39,12.59,3.19,58,4.74,322,72,7,338,95.27,21.3,337,150,484,69.63,30.99,146,10,30.17,2.07,0,149,200,125,484,0,67.15,286,126,46,484,59.09,26.03,9.5,85.12,4,0,0,271,33,148,556,0.72,48.74,5.94,26.62,0.1897
POA3960,2715,58,1035,581,1433,236,1348,2,324,218,167,1008,11.93,8.03,6.15,37.13,378,130,13.92,4.79,199,7.33,496,188,4,699,70.96,26.9,691,471,1164,59.36,40.46,450,25,38.66,2.15,45,458,385,253,1164,3.87,54.81,646,237,217,1164,55.5,20.36,18.64,75.86,0,0,0,570,98,186,1045,0,54.55,9.38,17.8,0.228
POA3962,954,54,937,491,1221,240,1000,2.1,139,71,73,311,14.57,7.44,7.65,32.6,124,28,13,2.94,62,6.5,179,99,8,256,69.92,38.67,254,149,406,62.56,36.7,147,4,36.21,0.99,15,152,138,88,406,3.69,55.67,201,120,64,406,49.51,29.56,15.76,79.06,0,0,0,218,19,68,373,0,58.45,5.09,18.23,0.2561
POA3964,174,52,1178,697,1775,200,1083,2.1,30,17,15,34,17.24,9.77,8.62,19.54,19,0,10.92,0,9,5.17,61,5,4,46,132.61,10.87,47,30,77,61.04,38.96,26,4,33.77,5.19,0,19,36,20,77,0,72.73,38,28,10,77,49.35,36.36,12.99,85.71,0,0,0,59,0,14,91,0,64.84,0,15.38,0.1698
POA3965,220,62,909,489,1187,220,888,1.8,10,11,12,97,4.55,5,5.45,44.09,28,8,12.73,3.64,19,8.64,23,12,0,57,40.35,21.05,61,46,106,57.55,43.4,40,3,37.74,2.83,0,40,47,13,106,0,56.6,67,22,13,106,63.21,20.75,12.26,83.96,0,0,0,43,5,14,71,0,60.56,7.04,19.72,0.242
POA3966,544,49,987,604,1341,220,1192,2.3,95,45,42,150,17.46,8.27,7.72,27.57,63,19,11.58,3.49,36,6.62,162,45,5,140,115.71,32.14,142,77,217,65.44,35.48,76,4,35.02,1.84,0,55,83,71,217,0,70.97,110,70,22,217,50.69,32.26,10.14,82.95,0,0,0,129,13,47,239,0,53.97,5.44,19.67,0.2229
POA3967,108,55,1274,489,1416,190,1200,2.2,14,8,11,36,12.96,7.41,10.19,33.33,9,0,8.33,0,9,8.33,31,14,0,35,88.57,40,31,15,48,64.58,31.25,15,0,31.25,0,0,11,21,17,48,0,79.17,25,8,13,48,52.08,16.67,27.08,68.75,0,0,0,22,6,12,51,0,43.14,11.76,23.53,0.1491
POA3971,4195,54,978,544,1327,236,1200,2.1,578,346,349,1300,13.78,8.25,8.32,30.99,456,118,10.87,2.81,365,8.7,906,386,31,1153,78.58,33.48,1123,638,1764,63.66,36.17,599,41,33.96,2.32,85,563,663,413,1764,4.82,61,925,443,298,1764,52.44,25.11,16.89,77.55,0,8,0,982,108,233,1630,0.49,60.25,6.63,14.29,0.2413
