year,suburb_key,postcode,suburb_name,lga_key,lga_name,total_offences,person_offences,property_offences,disorder_offences,other_offences,total_offence_percentile,person_crime_percentile,property_crime_percentile,disorder_crime_percentile,crime_context_score,crime_context_label,crime_context_summary,crime_context_score_raw
2025,MACORNA,3579,Macorna,GANNAWARRA,Gannawarra,18,2,7,9,0,0.5704,0.4643,0.5389,0.6423,53.8,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",47.8
2025,MACORNA NORTH,3568,Macorna North,GANNAWARRA,Gannawarra,4,0,2,2,0,0.2791,0.1455,0.2661,0.4423,85.5,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",75.9
2025,MACS COVE,3723,Macs Cove,MANSFIELD,Mansfield,16,0,0,16,0,0.5531,0.1455,0.0351,0.7088,87.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",77.5
2025,MADALYA,3971,Madalya,WELLINGTON,Wellington,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,MADDINGLEY,3340,Maddingley,MOORABOOL,Moorabool,440,72,255,107,6,0.8593,0.8677,0.8616,0.8683,15.1,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",13.4
2025,MAFEKING,3379,Mafeking,ARARAT,Ararat,11,2,9,0,0,0.4898,0.4643,0.5761,0.1417,63.9,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",56.7
2025,MAFFRA,3860,Maffra,WELLINGTON,Wellington,531,105,206,218,2,0.8779,0.8988,0.8441,0.9218,12.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",11.3
2025,MAGPIE,3352,Magpie,BALLARAT,Ballarat,23,3,15,5,0,0.6047,0.5314,0.6446,0.5681,48.1,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",42.7
2025,MAIDEN GULLY,3551,Maiden Gully,GREATER BENDIGO,Greater Bendigo,128,25,64,38,1,0.7688,0.7747,0.7673,0.7788,25.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",22.7
2025,MAIDSTONE,3012,Maidstone,MARIBYRNONG,Maribyrnong,1000,110,710,180,0,0.9239,0.9038,0.9365,0.9091,9.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",8.5
2025,MAILORS FLAT,3275,Mailors Flat,MOYNE,Moyne,4,2,1,1,0,0.2791,0.4643,0.1419,0.3474,73.9,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",65.6
2025,MAIN RIDGE,3928,Main Ridge,MORNINGTON PENINSULA,Mornington Peninsula,15,0,14,1,0,0.5418,0.1455,0.6346,0.3474,75.1,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.7
2025,MAINDAMPLE,3723,Maindample,MANSFIELD,Mansfield,11,1,7,3,0,0.4898,0.3566,0.5389,0.4935,63.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",56.1
2025,MAINTONGOON,3714,Maintongoon,MURRINDINDI,Murrindindi,32,11,7,14,0,0.644,0.7101,0.5389,0.6919,38.9,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",34.5
2025,MAJOR PLAINS,3725,Major Plains,GREATER SHEPPARTON,Greater Shepparton,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,MAJORCA,3465,Majorca,CENTRAL GOLDFIELDS,Central Goldfields,13,2,10,1,0,0.5173,0.4643,0.5907,0.3474,58.7,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",52.1
2025,MALDON,3463,Maldon,MOUNT ALEXANDER,Mount Alexander,77,17,23,37,0,0.7333,0.7456,0.6946,0.7751,29.7,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",26.4
2025,MALLACOOTA,3892,Mallacoota,EAST GIPPSLAND,East Gippsland,45,13,24,8,0,0.6919,0.7268,0.698,0.6288,33.9,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",30.1
2025,MALMSBURY,3446,Malmsbury,MACEDON RANGES; MOUNT ALEXANDER,Macedon Ranges; Mount Alexander,30,5,19,6,0,0.6346,0.6093,0.672,0.5926,42.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",37.5
2025,MALVERN,3143,Malvern,STONNINGTON,Stonnington,6,3,0,3,0,0.3729,0.5314,0.0351,0.4935,70.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",62.5
2025,MALVERN,3144,Malvern,STONNINGTON,Stonnington,817,76,630,110,1,0.912,0.8723,0.9273,0.8704,12.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",11.2
2025,MALVERN EAST,3145,Malvern East,STONNINGTON,Stonnington,2849,246,2246,356,1,0.9812,0.9561,0.9891,0.9511,3.9,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",3.5
2025,MAMBOURIN,3024,Mambourin,WYNDHAM,Wyndham,375,51,282,42,0,0.8495,0.8399,0.8698,0.7876,18.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",16.2
2025,MANANGATANG,3546,Manangatang,SWAN HILL,Swan Hill,21,6,4,11,0,0.5903,0.6352,0.4181,0.6653,47.7,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",42.4
2025,MANDURANG,3551,Mandurang,GREATER BENDIGO,Greater Bendigo,3,0,3,0,0,0.2182,0.1455,0.3533,0.1417,89.3,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",79.3
2025,MANDURANG SOUTH,3551,Mandurang South,GREATER BENDIGO,Greater Bendigo,16,2,5,9,0,0.5531,0.4643,0.4695,0.6423,56.2,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",49.9
2025,MANGALORE,3663,Mangalore,MITCHELL; STRATHBOGIE,Mitchell; Strathbogie,12,3,5,4,0,0.5048,0.5314,0.4695,0.5339,54.8,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",48.7
2025,MANIFOLD HEIGHTS,3218,Manifold Heights,GREATER GEELONG,Greater Geelong,128,15,77,20,16,0.7688,0.7377,0.7784,0.7264,28.4,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",25.2
2025,MANNERIM,3222,Mannerim,GREATER GEELONG,Greater Geelong,5,4,0,1,0,0.3319,0.5759,0.0351,0.3474,71.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",63.2
2025,MANNIBADAR,3360,Mannibadar,GOLDEN PLAINS,Golden Plains,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,MANNS BEACH,3971,Manns Beach,WELLINGTON,Wellington,4,0,4,0,0,0.2791,0.1455,0.4181,0.1417,87.0,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",77.3
2025,MANOR LAKES,3024,Manor Lakes,WYNDHAM,Wyndham,851,144,564,141,2,0.9151,0.9247,0.9199,0.8909,9.3,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",8.3
2025,MANORINA,3889,Manorina,EAST GIPPSLAND,East Gippsland,4,3,1,0,0,0.2791,0.5314,0.1419,0.1417,74.7,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Personal-safety offences are the largest recorded component; use this as context, not as a judgement of the suburb.",66.3
2025,MANSFIELD,3722,Mansfield,MANSFIELD,Mansfield,218,48,111,56,3,0.8085,0.8317,0.8043,0.8142,20.3,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",18.0
2025,MARAMINGO CREEK,3891,Maramingo Creek,EAST GIPPSLAND,East Gippsland,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,MARCUS HILL,3222,Marcus Hill,GREATER GEELONG,Greater Geelong,8,1,7,0,0,0.427,0.3566,0.5389,0.1417,71.2,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",63.2
2025,MARDAN,3953,Mardan,SOUTH GIPPSLAND,South Gippsland,13,6,7,0,0,0.5173,0.6352,0.5389,0.1417,55.4,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",49.2
2025,MARENGO,3233,Marengo,COLAC-OTWAY,Colac-Otway,4,1,2,1,0,0.2791,0.3566,0.2661,0.3474,75.7,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",67.2
2025,MARIBYRNONG,3032,Maribyrnong,MARIBYRNONG,Maribyrnong,2228,208,1757,261,2,0.9712,0.9465,0.9816,0.9352,5.1,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",4.5
2025,MARKWOOD,3678,Markwood,WANGARATTA,Wangaratta,4,1,2,1,0,0.2791,0.3566,0.2661,0.3474,75.7,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",67.2
2025,MARLO,3888,Marlo,EAST GIPPSLAND,East Gippsland,15,3,6,6,0,0.5418,0.5314,0.5084,0.5926,52.1,Moderate crime context,"This suburb shows moderate crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",46.3
2025,MARNOO,3387,Marnoo,NORTHERN GRAMPIANS,Northern Grampians,5,1,3,1,0,0.3319,0.3566,0.3533,0.3474,72.7,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",64.6
2025,MARNOO EAST,3477,Marnoo East,NORTHERN GRAMPIANS,Northern Grampians,1,0,1,0,0,0.0546,0.1455,0.1419,0.1417,96.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",85.6
2025,MARNOO WEST,3387,Marnoo West,NORTHERN GRAMPIANS,Northern Grampians,6,0,2,4,0,0.3729,0.1455,0.2661,0.5339,83.4,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Public/drug/disorder offences are the largest recorded component; use this as context, not as a judgement of the suburb.",74.1
2025,MARONG,3515,Marong,GREATER BENDIGO,Greater Bendigo,55,15,29,10,1,0.7107,0.7377,0.7132,0.6538,32.2,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",28.6
2025,MAROONA,3377,Maroona,ARARAT,Ararat,3,0,2,1,0,0.2182,0.1455,0.2661,0.3474,87.6,Low crime context,"This suburb shows low crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",77.8
2025,MARSHALL,3216,Marshall,GREATER GEELONG,Greater Geelong,115,10,67,38,0,0.7611,0.7005,0.7701,0.7788,29.6,Higher crime context,"This suburb shows higher crime context compared with other suburbs in the latest crime dataset. Property-related offences are the largest recorded component; use this as context, not as a judgement of the suburb.",26.3
